股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,65873,111451,106518,4,-45792,-145999,-196536,0
1102,亞泥,42426,44872,50137,5,-52437,-73464,-87888,0
2881,富邦金,29531,24602,24121,2,-16352,-15965,-17076,1
2882,國泰金,27510,64413,53577,2,-30750,-36733,-33811,2
2363,矽統,19230,13650,9371,2,0,55,85,3
2406,國碩,16837,27298,25717,3,0,0,0,0
5483,中美晶,14304,16350,13831,3,-281,3233,4283,4
8150,南茂,13827,3893,1115,3,6480,8109,8108,4
2883,凱基金,13573,43032,47684,4,-7675,-10710,-4151,1
2884,玉山金,13398,-23645,-71511,1,-5291,21139,47627,4
2327,國巨,13307,11987,2060,2,-9857,-12257,-7906,3
1303,南亞,10396,13836,6019,2,4163,14957,29594,5
3036,文曄,7615,11003,13444,4,-10124,-15012,-17983,0
9904,寶成,7501,-5962,-39607,1,-35824,-45985,-57699,0
8033,雷虎,7489,13561,13443,4,0,0,0,0
2330,台積電,7399,4061,-16323,1,4410,5240,6153,4
6257,矽格,7183,9439,6066,4,209,-225,-657,2
3221,台嘉碩,7124,5737,7875,3,0,0,0,0
2464,盟立,7018,7472,7113,3,-178,-178,-174,2
3005,神基,6371,10254,7315,3,-450,-3635,-5054,1
3236,千如,6249,4340,6594,3,0,0,0,0
3706,神達,5275,2632,-5479,2,6022,14424,17844,4
2449,京元電子,5212,18206,28551,4,-661,-1202,-7604,0
6127,九豪,4901,2249,1901,2,0,0,0,0
2338,光罩,3971,4574,3163,2,0,0,0,0
2375,凱美,3884,2746,1256,2,0,0,0,0
3605,宏致,3695,4720,4853,3,0,0,0,0
2301,光寶科,3672,12410,2382,3,-1004,-4205,-9806,0
3264,欣銓,3368,5212,5245,3,-1121,-2527,-3698,1
4938,和碩,3285,13998,14334,4,-3120,-5361,-12619,0
6239,力成,2752,10908,14986,4,-2076,-7012,-9656,1
5443,均豪,2592,3134,2590,2,0,0,0,0
2492,華新科,2474,4826,6452,5,13,-5,30,4
8046,南電,2431,4113,11546,4,430,2541,6306,5
2603,長榮,2365,5794,8242,4,-1326,-1828,-2056,1
3044,健鼎,2248,3268,3268,4,-3015,-4071,-4790,0
2382,廣達,2111,1257,-5549,1,2514,7218,12695,5
2481,強茂,1997,3531,-4313,3,-41,-1099,4505,1
8261,富鼎,1980,-213,-506,2,0,5,13,3
3711,日月光投控,1936,7466,14184,4,1012,-1036,-7764,1
3413,京鼎,1888,6668,6021,3,0,0,0,0
6121,新普,1791,1400,1187,2,-1809,-1356,-1091,2
3227,原相,1725,5216,5412,4,959,2095,2178,5
5425,台半,1678,3022,788,4,-68,-458,-458,0
6753,龍德造船,1446,2249,2175,4,0,0,0,0
6147,頎邦,1412,3634,2538,3,-3189,-11919,-13656,1
2357,華碩,1411,-896,-2711,1,398,103,-820,2
6719,力智,1277,864,309,2,0,5,5,1
3042,晶技,1254,1281,5261,4,0,-1074,-1184,1
3035,智原,1245,1378,-2091,2,0,0,0,0
6672,騰輝電子-KY,1163,612,3947,4,0,0,-1,0
3034,聯詠,968,1393,-1346,3,-732,-22,435,3
2049,上銀,955,1725,1180,4,-395,-397,-396,1
5289,宜鼎,949,964,-280,2,-746,-1862,-2151,0
3680,家登,911,1778,2045,5,-338,-1109,-1567,0
3017,奇鋐,870,2876,478,3,308,781,1106,5
2404,漢唐,845,-73,1068,3,18,-153,1397,4
6271,同欣電,798,5378,5015,3,649,650,1202,4
8016,矽創,793,1474,2964,4,-135,-450,-733,1
2345,智邦,717,835,1225,3,42,-51,-376,3
2395,研華,626,2301,2119,4,-70,6,213,3
6173,信昌電,610,740,858,4,45,45,45,1
2467,志聖,572,1375,1397,5,-49,-61,-61,2
2454,聯發科,494,2434,-1442,4,-159,-1453,-4084,0
6488,環球晶,399,926,1069,4,-723,-2319,-3055,1
6187,萬潤,399,-29,54,2,-581,-1222,-1278,1
2308,台達電,396,-814,-6430,2,67,28,-2218,2
5536,聖暉*,370,647,1038,5,-147,-533,-753,1
6526,達發,368,655,411,3,74,119,180,5
3583,辛耘,336,1484,1619,4,-82,-82,-83,0
3189,景碩,333,-8063,-6692,2,839,4768,11363,5
3026,禾伸堂,320,640,307,3,85,103,-2,4
6409,旭隼,287,147,804,3,58,750,1071,4
3665,貿聯-KY,264,390,878,3,-37,-93,-516,1
3324,雙鴻,215,23,-1182,2,0,1,1,3
3533,嘉澤,213,668,815,5,-265,-631,-598,3
6223,旺矽,206,139,-91,2,-7,-76,34,2
3653,健策,187,423,1500,4,-204,-121,-323,1
8996,高力,177,578,1015,5,-12,-110,-473,0
3081,聯亞,166,545,1172,4,-368,-748,-943,1
1590,亞德客-KY,159,135,150,3,1,33,135,5
3661,世芯-KY,96,356,-103,3,28,43,-4,4
3443,創意,67,-18,-159,1,212,253,533,5
2383,台光電,60,22,474,4,-160,-400,-431,1
5274,信驊,25,124,36,3,-2,-70,-192,1
