股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2887,台新金,43054,126337,199511,5,9381,910,-7892,1
2883,凱基金,30703,69481,88029,5,4317,2579,-1947,1
1101,台泥,26089,25898,-2865,2,-21,-65,-184,0
2002,中鋼,21701,16035,-1392,2,92,-93,-315,1
1314,中石化,17683,22687,34464,4,0,0,0,0
1815,富喬,15197,28439,27515,4,2799,9551,8453,3
2882,國泰金,14878,35736,38706,4,-1385,-8417,-20469,0
2884,玉山金,14688,13849,-103,2,-3068,-4345,-7810,1
2409,友達,14118,26990,-72558,2,-4671,-4898,-5388,1
2303,聯電,12573,126593,147050,4,-8142,-19205,-39379,0
1301,台塑,10579,66888,71322,4,-60,-113,-141,0
1802,台玻,10463,41073,42419,3,0,3725,-425,1
6282,康舒,10386,32156,63256,4,601,594,971,3
8110,華東,10372,7548,9597,3,0,3,12,3
2609,陽明,8753,-2169,-1470,3,-5296,-5770,-6889,0
2610,華航,7884,26490,72919,4,-508,-8612,-15058,0
2324,仁寶,7849,5834,21027,4,-3657,-11860,-15675,0
1402,遠東新,7554,13799,17202,4,-3817,-6750,-10000,0
2834,臺企銀,7242,7331,-6339,2,-184,-313,-438,0
2492,華新科,6720,7442,8928,3,1776,1777,1779,3
2369,菱生,6399,11493,14202,5,0,0,0,0
2329,華泰,6242,12415,8699,3,0,0,-50,0
2890,永豐金,6081,26530,25071,3,-1137,1485,-4778,2
3149,正達,5983,8544,3858,3,0,0,0,0
1326,台化,5774,42774,48563,4,-8,-22,-54,0
3049,精金,5354,664,2637,3,0,0,0,0
2605,新興,5136,9591,6191,3,0,0,500,1
2356,英業達,5013,10128,16470,4,-3445,-3508,-3944,1
8046,南電,4327,14076,15674,4,4294,6582,7227,5
4938,和碩,4066,7529,13135,5,-3398,-6644,-7794,0
8112,至上,3550,4284,3397,3,-710,-1148,-1568,0
2881,富邦金,3477,18877,25464,5,-2449,-12153,-26942,0
3045,台灣大,2841,4290,5375,4,-1162,-2315,-5661,0
8039,台虹,2640,-601,-3731,1,-160,-175,-215,1
6285,啟碁,2638,1642,-1292,2,-98,-208,-369,2
5871,中租-KY,2563,-1000,-2828,1,-3768,-4814,-6156,0
1503,士電,2486,2787,4776,4,0,-6,-21,0
3034,聯詠,2305,2148,2947,4,-1192,-2447,-3515,0
2412,中華電,2296,-3621,-10297,1,-754,-1321,-1473,0
4979,華星光,2080,320,340,2,-1256,-1620,-3758,0
3665,貿聯-KY,2054,2427,3213,5,-1604,-3020,-3280,0
3535,晶彩科,2014,6881,7693,4,0,0,0,0
5483,中美晶,1749,3531,6151,4,-820,-2945,-4644,1
3035,智原,1600,863,891,2,35,35,37,2
2049,上銀,1038,1168,2481,3,59,416,417,4
3376,新日興,998,932,507,3,273,273,273,1
6415,矽力*-KY,954,-151,-1024,1,-2,36,104,3
2379,瑞昱,950,-220,-1430,2,-685,-1874,-2944,0
4971,IET-KY,835,2006,202,3,0,0,0,0
5289,宜鼎,808,565,403,2,107,256,1112,5
6531,愛普*,699,1680,2143,5,18,261,274,4
8996,高力,582,621,3777,4,-114,-531,-134,1
2383,台光電,546,-733,457,4,-417,-854,-909,0
3017,奇鋐,504,-722,236,3,-1406,-2397,-2887,0
3533,嘉澤,401,258,150,2,51,55,59,4
3653,健策,394,824,1300,4,-246,-928,-1205,0
2360,致茂,391,999,1341,5,-219,-597,-707,0
6669,緯穎,289,142,120,2,-257,-431,-927,1
6442,光聖,268,-143,-908,1,-124,-280,-339,1
3131,弘塑,235,428,444,3,-15,-222,-402,0
3661,世芯-KY,229,-5,-638,2,48,-181,-400,2
3008,大立光,165,26,-345,1,-11,-2,48,3
2059,川湖,152,207,387,4,-22,-270,-569,0
