股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,73709,69856,46614,3,0,-42,-90,0
2409,友達,41264,56501,70238,4,0,-74,-178,0
2887,台新金,35113,34160,46203,4,1227,4489,4871,5
2834,臺企銀,31632,42380,22365,2,-3107,-3114,-3148,0
2883,凱基金,29874,48711,105359,5,256,-6118,-6109,3
2892,第一金,27774,82630,108218,5,-428,-1399,-2929,1
1301,台塑,24980,51907,68869,5,0,-1,2610,1
2890,永豐金,23141,32723,36539,4,130,-65,-284,2
1326,台化,18151,31796,49493,5,-68,-68,-68,0
2880,華南金,17746,32236,37918,4,-2221,-4264,-5353,0
2609,陽明,14787,4528,-20600,3,-36,-90,-22,2
1312,國喬,14188,21597,20912,3,0,0,0,0
2344,華邦電,13528,12528,24417,3,249,-3170,-3306,1
2489,瑞軒,13501,13439,7262,3,0,-10,-13,0
2884,玉山金,12893,38,926,2,1554,3151,8753,5
1717,長興,12571,26776,25762,4,3450,5651,5652,4
2324,仁寶,11724,-21598,-26154,2,0,159,444,2
1314,中石化,10820,22034,25791,3,0,0,0,0
1303,南亞,10702,26528,39556,5,1191,14308,20897,5
2421,建準,9431,16054,16782,4,0,0,0,2
5880,合庫金,8441,17341,20998,5,39,34,-7,2
2889,國票金,8144,23446,24449,3,0,0,0,0
2882,國泰金,7894,10167,25667,4,2495,3664,2600,2
2885,元大金,7731,13287,10840,3,-1361,-3023,-3625,0
2408,南亞科,7647,37008,39733,3,10,818,-682,4
9904,寶成,7527,-17082,-17329,2,41,-183,-419,1
2377,微星,7426,7144,9038,4,-23,-59,77,2
2313,華通,6413,13689,18278,4,1266,3283,7082,5
2886,兆豐金,6279,55934,75041,5,-1971,-4923,-5218,1
2801,彰銀,6043,17136,11999,2,607,-65,442,2
2354,鴻準,5296,6531,7845,4,0,-11,-28,0
2356,英業達,5121,-3292,1691,2,775,1489,1242,2
3042,晶技,4752,4229,4631,4,0,-2,57,2
3006,晶豪科,4436,4700,2031,2,0,-20,-19,1
2606,裕民,4190,5173,17855,3,0,-736,-2276,0
2337,旺宏,4013,11214,12812,3,0,-542,-564,1
1216,統一,3932,5053,17568,4,-1162,-2301,-2373,0
8358,金居,3516,5484,7145,4,9,-10,-101,2
8111,立碁,3279,3476,2804,2,0,0,0,0
4938,和碩,3238,1831,29,3,62,51,96,3
2382,廣達,2660,5491,9645,4,1450,1726,1944,4
3045,台灣大,2566,6063,16431,5,194,140,529,2
3374,精材,2552,7835,11022,5,5685,9019,9019,2
3324,雙鴻,2451,4789,5215,4,560,1019,1585,4
2492,華新科,2379,3221,3250,3,0,17,11,1
2455,全新,2300,3595,6635,5,1511,1438,1431,2
5871,中租-KY,2259,724,6091,3,-589,-1206,-1190,2
3037,欣興,2206,6061,12046,5,44,904,606,3
4958,臻鼎-KY,2178,5303,6891,4,1230,1081,-67,2
3450,聯鈞,1864,4793,6993,5,679,1963,152,4
3019,亞光,1669,2206,2408,3,0,0,1,1
3293,鈊象,1420,2926,1805,3,-2011,-4674,-6762,0
2376,技嘉,1325,1931,2844,5,442,-705,-1902,2
2351,順德,1280,6593,5319,3,0,322,323,2
2474,可成,1170,1223,1229,3,7,-9,-2,2
6214,精誠,1148,741,1028,2,0,-32,-12,1
6274,台燿,1128,-617,-1674,3,-1401,-2226,-1272,2
6805,富世達,1108,1141,1369,3,-495,762,1641,4
8028,昇陽半導體,1023,272,100,1,-449,-449,-597,0
2357,華碩,986,1064,2552,4,224,311,217,2
8046,南電,742,-888,-3528,1,-521,161,1490,3
3406,玉晶光,598,3441,3702,4,616,1937,2058,4
3260,威剛,503,-1404,-9945,1,-1,-46,419,1
3017,奇鋐,494,76,-456,2,-161,1399,1890,4
8299,群聯,422,971,719,3,10,-6,-78,1
6531,愛普*,415,-72,17,3,12,738,1270,4
2360,致茂,300,540,1343,4,-33,-334,-1353,0
3665,貿聯-KY,280,-75,-712,2,-25,183,83,2
2308,台達電,271,2152,882,4,-160,-1729,-3532,0
6442,光聖,236,217,300,3,-66,-274,-390,0
3131,弘塑,176,260,357,5,1,-75,-98,1
2383,台光電,151,-18,52,4,-188,-674,-778,1
5274,信驊,107,196,273,4,-91,-279,-241,1
3661,世芯-KY,71,247,203,3,117,131,175,4
2059,川湖,68,199,159,4,-33,-140,9,1
