排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,電器電纜,1.8,100.0,10/10,11.15,-4.65,-2.41,-7.46
2,CPO_先進封裝測試,2.37,100.0,5/5,-2.82,-1.36,-0.87,-8.46
3,玻璃,1.62,100.0,15/15,1.87,7.77,3.91,7.9
4,無塵室與機電工程,2.63,100.0,5/5,9.64,13.27,-2.91,-0.79
5,軍工_航太製造與維修,2.72,100.0,6/6,-3.48,-5.5,3.97,3.79
6,TPU_伺服器主板與印刷電路板,3.65,100.0,5/5,9.28,4.12,7.78,13.44
7,化學,2.12,95.0,19/20,-2.58,-18.62,2.8,4.94
8,航運,1.25,93.33,14/15,24.6,20.82,-7.29,-8.42
9,機器人,1.62,92.86,13/14,10.95,-49.91,-10.81,-13.54
10,銅,1.71,90.0,9/10,-2.53,-7.86,8.46,24.63
11,PCB,1.67,86.67,13/15,12.01,-8.57,3.38,16.06
12,塑膠,0.92,83.33,15/18,-8.64,-19.01,1.76,2.61
13,CPO_光通訊,1.86,83.33,5/6,-17.62,-32.68,-0.33,-1.41
14,記憶體控制IC,2.11,80.0,4/5,1.56,-0.84,-0.11,-0.14
15,金融,-4.39,78.95,15/19,-8.64,-19.01,1.76,2.61
16,TPU_散熱,5.34,75.0,3/4,53.06,45.89,10.47,14.54
17,銀,1.0,75.0,3/4,0.33,-14.81,1.1,4.2
18,電池或電源,1.79,75.0,15/20,12.1,-58.8,10.92,25.13
19,光學元件或組裝,1.12,73.33,11/15,-22.71,-52.26,1.61,5.1
20,軟體設計,1.01,73.33,11/15,0.59,0.19,0.0,-0.01
21,鋼鐵,0.94,73.33,11/15,-10.18,-41.41,3.3,12.95
22,工業自動化與機器人,1.33,71.43,5/7,0.64,-1.37,0.26,0.24
23,廠務系統與水處理,1.08,71.43,5/7,1.69,5.6,-0.0,2.11
24,半導體設備,1.49,71.43,5/7,5.25,6.86,-2.71,-9.19
25,IC設計,0.92,69.23,9/13,-25.58,-50.83,5.79,8.98
26,軍工_無人機相關,0.6,66.67,6/9,-25.46,-53.24,3.6,16.11
27,BBU_電源供應器與整合,0.99,60.0,3/5,4.25,-61.82,0.57,3.99
28,紡織,0.25,55.0,11/20,4.1,8.78,-3.67,-11.83
29,網通設備組件,1.41,55.0,11/20,6.98,-57.83,12.13,39.6
30,記憶體製造,-0.02,50.0,2/4,-58.16,-21.34,-0.05,3.25
31,TPU_光通訊與連接器,2.25,50.0,2/4,0.09,-19.36,3.28,15.35
32,被動元件,0.25,47.37,9/19,-7.21,-76.21,4.0,3.34
33,造紙,0.08,42.86,3/7,-0.18,-0.6,0.0,-0.0
34,記憶體模組,-0.37,42.86,3/7,0.25,35.35,-11.03,-29.11
35,BBU_電池模組,-0.12,42.86,3/7,0.67,7.37,9.95,21.12
36,記憶體封裝與測試,-1.56,25.0,1/4,-0.46,25.67,-6.52,-20.74
