股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3323,加百裕,BBU_電池模組,0.4,-8.15,8072
6121,新普,BBU_電池模組,-0.14,-0.29,605
3625,西勝,BBU_電池模組,-1.32,-5.78,416
6558,興能高,BBU_電池模組,-1.53,-8.18,2129
4931,新盛力,BBU_電池模組,-2.05,-9.18,6615
6781,AES-KY,BBU_電池模組,-2.21,-11.6,1464
3211,順達,BBU_電池模組,-5.76,-6.45,10631
5309,系統電,BBU_電源供應器與整合,9.87,-2.2,16938
3625,西勝,BBU_電源供應器與整合,-1.32,-5.78,416
2301,光寶科,BBU_電源供應器與整合,-2.13,-6.96,18031
2308,台達電,BBU_電源供應器與整合,-3.69,-8.2,13451
3305,昇貿,BBU_電源供應器與整合,-5.78,-12.4,5835
3363,上詮,CPO_先進封裝測試,9.96,4.57,11353
6451,訊芯-KY,CPO_先進封裝測試,7.14,8.15,4099
6515,穎崴,CPO_先進封裝測試,3.97,1.12,636
6257,矽格,CPO_先進封裝測試,-3.46,-5.99,7195
3265,台星科,CPO_先進封裝測試,-5.02,-10.17,2531
4977,眾達-KY,CPO_光通訊,1.54,-4.71,5875
4979,華星光,CPO_光通訊,1.11,-0.78,26293
3081,聯亞,CPO_光通訊,-0.1,11.0,979
6442,光聖,CPO_光通訊,-4.2,8.92,4004
3163,波若威,CPO_光通訊,-5.7,-7.82,1634
2455,全新,CPO_光通訊,-6.85,-9.8,9748
3443,創意,IC設計,2.48,4.07,5214
3443,創意,IC設計,2.48,4.07,5214
3661,世芯-KY,IC設計,0.48,-6.82,2026
3661,世芯-KY,IC設計,0.48,-6.82,2026
6533,晶心科,IC設計,-1.26,-3.28,371
6531,愛普*,IC設計,-2.21,-3.67,2960
2388,威盛,IC設計,-2.5,-10.76,2449
2454,聯發科,IC設計,-3.12,-4.21,10073
3035,智原,IC設計,-4.19,-9.6,4024
3035,智原,IC設計,-4.19,-9.6,4024
3529,力旺,IC設計,-7.1,-13.71,1517
6643,M31,IC設計,-8.32,-10.14,1392
8054,安國,IC設計,-8.36,-1.18,6612
2383,台光電,PCB,2.29,-6.05,3863
2313,華通,PCB,1.78,-2.27,120522
2368,金像電,PCB,0.71,-1.94,9794
6274,台燿,PCB,-1.59,-8.16,9890
6213,聯茂,PCB,-2.35,-11.86,4943
3715,定穎投控,PCB,-3.5,-8.0,20746
3037,欣興,PCB,-3.57,-0.68,88667
5469,瀚宇博,PCB,-3.87,-7.9,5334
2316,楠梓電,PCB,-4.89,-6.7,3005
3189,景碩,PCB,-4.96,-1.64,44449
2367,燿華,PCB,-5.02,-1.4,137146
1815,富喬,PCB,-5.23,-8.23,36322
8046,南電,PCB,-5.28,-7.07,2963
4958,臻鼎-KY,PCB,-6.14,3.97,63369
8358,金居,PCB,-7.25,-11.8,3289
2383,台光電,TPU_伺服器主板與印刷電路板,2.29,-6.05,3863
2368,金像電,TPU_伺服器主板與印刷電路板,0.71,-1.94,9794
3715,定穎投控,TPU_伺服器主板與印刷電路板,-3.5,-8.0,20746
3037,欣興,TPU_伺服器主板與印刷電路板,-3.57,-0.68,88667
5469,瀚宇博,TPU_伺服器主板與印刷電路板,-3.87,-7.9,5334
2345,智邦,TPU_光通訊與連接器,2.24,-2.56,4368
3081,聯亞,TPU_光通訊與連接器,-0.1,11.0,979
6805,富世達,TPU_光通訊與連接器,-1.4,-5.7,1706
6442,光聖,TPU_光通訊與連接器,-4.2,8.92,4004
3324,雙鴻,TPU_散熱,3.08,0.97,4315
3017,奇鋐,TPU_散熱,2.05,1.71,7071
6805,富世達,TPU_散熱,-1.4,-5.7,1706
6831,未知,TPU_散熱,-4.83,-8.48,642
3491,昇達科,低軌衛星,6.39,4.02,850
6443,元晶,低軌衛星,2.56,-2.79,223935
2345,智邦,低軌衛星,2.24,-2.56,4368
2313,華通,低軌衛星,1.78,-2.27,120522
6190,萬泰科,低軌衛星,0.32,-7.14,4899
2367,燿華,低軌衛星,-5.02,-1.4,137146
2485,兆赫,低軌衛星,-5.98,-3.38,13632
6451,訊芯-KY,光學元件或組裝,7.14,8.15,4099
4977,眾達-KY,光學元件或組裝,1.54,-4.71,5875
4979,華星光,光學元件或組裝,1.11,-0.78,26293
3081,聯亞,光學元件或組裝,-0.1,11.0,979
6668,中揚光,光學元件或組裝,-2.03,-7.99,301
3406,玉晶光,光學元件或組裝,-2.09,-4.31,574
3008,大立光,光學元件或組裝,-2.28,-3.48,830
3362,先進光,光學元件或組裝,-2.75,-9.4,732
3504,揚明光,光學元件或組裝,-2.77,-6.89,219
4976,佳凌,光學元件或組裝,-2.78,-7.47,791
3450,聯鈞,光學元件或組裝,-2.78,-5.41,4687
6442,光聖,光學元件或組裝,-4.2,8.92,4004
2374,佳能,光學元件或組裝,-6.46,-12.51,18931
6209,今國光,光學元件或組裝,-8.4,-17.58,9663
3019,亞光,光學元件或組裝,-9.17,-6.9,23501
4763,材料-KY,化學,1.42,-0.89,8684
4770,上品,化學,1.02,0.82,807
4720,德淵,化學,0.0,-3.02,704
1402,遠東新,化學,-0.18,-1.94,8765
4755,三福化,化學,-0.8,-3.14,288
1722,台肥,化學,-1.29,-2.35,2440
4749,新應材,化學,-1.39,-1.28,1298
1409,新纖,化學,-1.67,-3.92,3585
1723,中碳,化學,-2.16,-1.49,367
1440,南紡,化學,-2.21,-4.66,1453
1773,勝一,化學,-2.8,-6.08,885
1725,元禎,化學,-2.88,-7.38,61
1710,東聯,化學,-4.14,-8.6,2802
1727,中華化,化學,-4.72,-10.59,2826
1301,台塑,化學,-6.34,-13.65,47493
