股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2002,中鋼,39442,78605,75947,4,-378,9277,8819,1
2337,旺宏,12135,44780,52655,3,-245,5553,13041,4
2887,台新金,11325,22013,31958,4,945,-4964,-9860,1
2882,國泰金,8430,18689,24834,5,289,-6426,-18174,1
2883,凱基金,7762,34391,33496,4,2324,2897,4900,3
5347,世界,7711,14893,23553,4,-1757,-17979,-17614,1
6443,元晶,7669,8256,7085,4,0,0,0,0
2303,聯電,7212,32489,43711,3,-503,-22702,-17751,3
8150,南茂,7149,22400,18999,3,-51,-53,-56,0
2618,長榮航,6723,9866,6541,2,-1413,-6781,-18068,0
1717,長興,6720,-11126,-10153,3,137,150,150,2
2371,大同,6595,11384,25339,4,-6,-33,-72,0
8422,可寧衛,5436,22875,17803,3,-755,-1028,-2079,0
2881,富邦金,4485,5376,5762,3,-1206,-7928,-15939,0
2329,華泰,4175,11550,8214,3,0,-37,-23,2
1504,東元,4072,-3201,855,3,-1175,-1375,-1738,0
5498,凱崴,3903,6207,-2423,3,0,0,0,0
8096,擎亞,3588,8493,18068,5,0,0,0,0
3231,緯創,3501,-6242,-24841,1,236,-1786,-2029,2
6239,力成,3398,8214,-430,3,-1894,-1700,-1586,3
2441,超豐,3264,5151,-3504,4,-150,-151,-1380,1
3363,上詮,2722,2749,3210,3,21,21,65,4
2374,佳能,2660,-5428,-4739,3,0,0,0,0
3044,健鼎,2591,4030,4786,5,-49,-551,178,3
8932,智通*,2496,3832,2949,2,0,0,0,1
4958,臻鼎-KY,2365,509,3147,2,346,1762,694,3
2481,強茂,2357,5789,15123,4,0,937,1373,3
3260,威剛,2145,213,-5929,1,-1140,-1358,22,3
3017,奇鋐,2039,6621,9775,4,571,576,150,2
6257,矽格,1905,3459,2401,3,-272,-1248,-3006,0
1503,士電,1708,1214,3289,3,0,-1,-2,0
4967,十銓,1695,356,-966,2,33,25,28,3
6415,矽力*-KY,1569,5780,1748,2,7,-2166,-2116,3
3264,欣銓,1456,1911,-7152,2,1194,3399,5832,5
3105,穩懋,1345,-3929,5625,3,79,560,860,5
3324,雙鴻,913,131,-572,2,-100,-222,-116,3
2368,金像電,874,2894,8899,5,162,686,844,4
8464,億豐,760,1474,1503,3,0,351,659,3
1519,華城,692,977,1480,4,-66,-45,-199,1
5536,聖暉*,643,207,159,3,3,-152,-1221,1
1560,中砂,628,1262,3062,5,5,-240,-236,3
1590,亞德客-KY,617,925,963,4,0,45,150,4
3665,貿聯-KY,448,1796,1918,5,158,-1001,-1241,2
2404,漢唐,412,-139,-1412,1,-492,-1043,-1487,0
3653,健策,376,855,590,2,126,314,621,5
6446,藥華藥,365,2629,5943,4,169,787,1484,5
3491,昇達科,359,460,569,5,0,-171,-232,0
3081,聯亞,339,2310,1389,4,-28,-69,935,3
2308,台達電,299,-996,138,2,-1019,-960,-332,4
2345,智邦,268,24,409,4,216,-543,-924,1
3131,弘塑,261,106,384,3,-215,-187,-242,2
2383,台光電,186,-423,924,3,602,126,85,1
6669,緯穎,97,247,673,3,-119,-240,-874,0
