股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2610,華航,53611,51300,43942,2,-4420,-8199,-10301,0
2887,台新金,36663,74829,84369,5,-2631,-12055,-17869,0
2317,鴻海,26416,10950,-24331,1,223,-1177,-1665,1
2353,宏碁,24325,11782,-8546,1,-2155,-2358,1279,3
2618,長榮航,21336,20237,11545,2,-5215,-15081,-18952,0
1326,台化,17698,9448,11939,3,0,-32,-32,0
1301,台塑,13202,10069,38067,4,0,-62,-195,0
2382,廣達,10567,7413,24726,3,-284,-61,-88,2
1314,中石化,10368,22873,15256,3,0,0,0,0
2324,仁寶,9997,16479,1486,3,-3214,-4306,-8601,0
5347,世界,8187,12132,34359,3,1005,-9476,-4534,3
1303,南亞,7348,16655,47153,3,71,-2078,-479,3
2312,金寶,6952,52786,48521,4,-769,-769,-1491,0
2377,微星,6776,7677,3052,2,105,580,826,4
9945,潤泰新,5201,2065,-5855,1,0,-151,-152,0
9904,寶成,5138,11591,16054,4,-894,-3427,-4627,0
2349,錸德,5122,3924,-1491,2,0,0,0,0
6005,群益證,5091,8078,24587,5,-418,-1110,-1690,2
2881,富邦金,4888,9593,9686,4,-8429,-20937,-24788,0
3702,大聯大,4727,5822,12104,4,-843,-833,83,3
4938,和碩,4536,10155,7718,4,-876,-1961,-1103,2
6282,康舒,4418,29036,51397,3,196,422,1193,4
2337,旺宏,4334,13363,33882,4,110,338,9658,5
2439,美律,4001,6286,9349,5,-142,-162,-189,0
6173,信昌電,3977,7444,6644,3,0,0,0,0
2347,聯強,3833,5417,6466,4,-675,1474,-387,2
2301,光寶科,3832,2132,1944,3,81,-915,-1851,1
1815,富喬,3697,-6171,-15122,1,-1097,-1097,-1071,1
4989,榮科,3684,5777,5001,3,0,0,0,0
3711,日月光投控,3481,8910,10254,5,266,1734,1309,4
2374,佳能,3011,3798,3984,3,-10,-30,-40,0
5483,中美晶,2759,1153,1990,2,-1986,-1538,-1638,2
5371,中光電,2693,5572,-361,2,0,0,0,0
1514,亞力,2573,2215,1611,2,0,0,50,1
6239,力成,2394,5853,14073,4,482,3809,3763,4
6176,瑞儀,2288,1579,613,1,-802,-1074,-511,2
3036,文曄,1976,5093,4382,3,-607,-2035,-1474,1
6213,聯茂,1961,5219,6204,5,0,0,-1230,0
6488,環球晶,1919,2804,1674,3,2048,2750,4118,5
1519,華城,1783,4059,3726,4,112,509,800,5
3044,健鼎,1727,2701,3311,5,-626,-2347,-2542,0
2368,金像電,1696,-140,-2179,1,21,-101,-917,1
1503,士電,1661,2320,2436,4,-4,-15,-25,0
2049,上銀,1642,3104,3145,3,0,0,-1,1
1795,美時,1624,1471,3440,4,0,-1,-5,1
6139,亞翔,1511,416,1091,4,41,-116,-191,2
2308,台達電,1481,3830,6166,4,460,724,704,3
8996,高力,1116,3639,6383,5,-639,419,431,4
2474,可成,983,1888,-2388,3,-1135,-3345,-4529,0
8021,尖點,953,-5919,648,3,29,1616,2007,5
3293,鈊象,939,1886,2443,5,112,-89,-285,1
3017,奇鋐,824,418,-416,3,-28,-1484,-1997,0
6805,富世達,821,2213,2473,4,-1769,-3630,-4403,0
2454,聯發科,759,4658,2577,3,40,-941,-1157,2
3324,雙鴻,757,326,371,2,13,-191,-191,1
6446,藥華藥,670,1690,2956,4,28,46,35,2
6691,洋基工程,629,575,573,2,-167,-184,-196,0
2383,台光電,543,1567,2309,5,-25,-130,-970,0
4768,晶呈科技,499,-38,-737,2,0,0,0,0
3491,昇達科,450,434,180,3,230,230,176,1
3665,貿聯-KY,278,1159,1636,5,-210,-1057,-1916,0
6223,旺矽,204,311,315,3,73,274,-48,2
3653,健策,164,277,598,4,-119,-371,-261,1
2059,川湖,101,71,450,4,-188,-365,-704,0
