股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,38095,2654,-81632,1,0,-221,-605,1
2609,陽明,30651,122568,168105,5,27,19,146,4
2324,仁寶,28426,11888,-2553,2,958,782,613,2
2426,鼎元,13702,23725,15536,3,0,0,0,0
2886,兆豐金,12920,50835,73100,5,-3622,-6023,9613,2
2892,第一金,12784,45271,46974,4,-4483,-5874,6219,1
2615,萬海,11518,45479,46152,4,12,830,1643,3
6116,彩晶,11124,-771,5063,2,0,0,0,0
3260,威剛,10273,23073,19230,3,148,245,-119,4
2603,長榮,9343,32973,56581,5,12,944,873,4
2301,光寶科,8748,1344,9991,3,111,2701,6490,5
2610,華航,8379,17084,-2461,2,190,407,-573,4
2337,旺宏,7830,7899,11915,3,0,-1401,-19176,2
8112,至上,7547,8983,5096,3,0,834,889,3
2353,宏碁,7345,6692,5251,3,22,60,270,4
2812,台中銀,7127,5390,13703,4,-6,-6,-23,0
2618,長榮航,6462,24994,38063,5,-112,-400,-1329,2
3045,台灣大,5735,20313,41901,5,12,1951,2202,5
2637,慧洋-KY,5544,9036,11778,4,-5556,-5332,-5141,2
1216,統一,4808,28552,47397,5,-98,-157,-347,1
3006,晶豪科,3789,4469,3113,2,0,5,-14,2
2449,京元電子,3722,3865,1987,3,-683,-1420,-2739,2
3706,神達,3241,1966,-3621,1,1197,1258,3425,4
8150,南茂,2799,-601,-1181,2,0,56,6,2
8271,宇瞻,2500,2528,2599,3,0,-80,-80,0
5871,中租-KY,2386,11212,11343,4,8,9,42,3
2303,聯電,2257,39879,44433,4,14763,-17002,-36822,2
6213,聯茂,2202,5055,6770,5,-840,-626,-20,4
2351,順德,2090,239,21,1,0,-825,-1649,0
2377,微星,1954,-798,-11271,2,-53,-1766,210,2
2481,強茂,1899,-2807,-15756,1,0,-1423,-1373,1
3034,聯詠,1838,2501,3417,4,-44,77,596,4
2464,盟立,1336,618,318,3,180,181,179,2
6290,良維,1223,-805,50,3,0,0,0,1
8299,群聯,1222,1887,1942,4,22,-287,-804,2
6488,環球晶,1213,-1564,-3844,2,398,759,2041,5
2382,廣達,1178,-665,2850,3,107,1208,1237,3
6531,愛普*,1085,2653,5769,5,-1036,-1952,-5199,1
3532,台勝科,889,9694,6870,2,1008,1883,3840,4
3324,雙鴻,786,550,632,2,130,130,129,1
4958,臻鼎-KY,680,-1619,-13585,2,-757,-1881,-3795,0
3711,日月光投控,563,4049,6736,5,1011,-4193,-11394,1
3653,健策,556,450,1398,4,81,427,1004,5
3037,欣興,546,3897,16212,5,-172,-477,-964,1
5289,宜鼎,420,940,916,3,33,21,27,2
2345,智邦,399,127,-478,2,-471,-767,-1217,0
3017,奇鋐,384,-83,790,3,46,191,136,4
2357,華碩,366,686,84,3,-27,-90,356,2
2379,瑞昱,302,-1071,-916,3,-11,440,635,3
1590,亞德客-KY,152,192,-32,2,0,-3,-24,0
2383,台光電,147,1102,1607,5,-193,-557,-915,1
5274,信驊,38,98,86,3,-19,-23,-88,2
2059,川湖,36,11,-167,2,86,124,530,5
