股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2409,友達,156969,142232,158234,4,46,44,37,3
3481,群創,98088,66093,130600,3,-39,1035,763,2
2324,仁寶,52078,42141,-18522,2,-20798,-45523,-65504,0
2312,金寶,46559,56319,64086,5,-2973,-8147,-8147,0
2303,聯電,43788,-22712,-59215,2,-25949,27573,87447,4
1303,南亞,32941,13482,-10772,1,304,7,-18,2
6116,彩晶,31811,29499,16104,2,0,0,0,0
2891,中信金,28023,109291,128678,5,-22449,-41985,-51316,0
3231,緯創,27614,9313,-2746,1,585,933,1334,5
2353,宏碁,27395,21106,6363,1,-1110,-1835,-4155,0
1717,長興,26671,25539,8108,2,707,-455,-585,1
2882,國泰金,25763,51241,83336,5,-21715,-40635,-71109,0
1605,華新,25462,14058,12231,2,-86,699,2872,4
2489,瑞軒,25149,28727,32379,5,115,550,995,5
2317,鴻海,24043,16140,76982,4,-151,-4798,-4425,1
6282,康舒,18682,19911,20860,3,21,141,141,3
3714,富采,18345,19194,20242,3,0,0,0,0
1402,遠東新,18254,32750,17780,3,-7376,-11558,-16439,1
2610,華航,15748,11593,7851,2,-420,-3806,-3923,0
2027,大成鋼,14884,47090,76815,5,-323,-2294,-4106,0
2356,英業達,13755,9183,22717,3,6170,16376,15847,3
3189,景碩,11919,13534,6654,3,1777,2340,3448,5
2609,陽明,10962,15740,11689,3,-39,-55,-330,2
6257,矽格,8029,9145,10173,3,-2782,-7742,-7420,2
2881,富邦金,7991,14082,74068,3,-13999,-16617,-58378,1
3035,智原,7839,8156,7548,4,5,-57,-57,1
8112,至上,7382,2222,-2949,3,-7,-28,-50,1
2377,微星,6864,6573,206,2,-2331,-4847,-8055,2
3037,欣興,6819,6644,738,3,410,381,-552,3
3707,漢磊,6202,5797,1273,2,0,0,0,0
1802,台玻,6078,-8724,-26813,1,22,21,21,1
3005,神基,5764,7354,3426,3,-1520,-5015,-5135,0
2338,光罩,5566,6593,6655,4,0,0,0,0
6005,群益證,5540,6336,5840,3,-606,-1826,-2911,0
2363,矽統,5435,6164,5477,3,5,-45,-45,1
3706,神達,4967,-1028,-8609,1,2866,8415,8413,4
1504,東元,4291,2262,-1550,1,-111,266,265,2
3673,TPK-KY,3961,5427,6845,4,0,0,0,0
6456,GIS-KY,3910,4831,5415,4,0,0,0,0
5243,乙盛-KY,3798,-1032,-1302,2,0,0,0,0
2421,建準,3753,2439,1649,1,936,2675,2675,3
1727,中華化,3742,2133,2824,2,0,0,0,0
2464,盟立,3361,1333,1013,3,0,0,0,0
3014,聯陽,3043,2976,2542,2,6,-5,-16,1
6271,同欣電,2971,4345,5486,3,1077,1077,1077,1
2404,漢唐,2866,6137,5410,4,-114,-269,-320,1
3711,日月光投控,2527,-2294,-7585,2,-19,686,1367,4
3376,新日興,2277,5519,6517,3,10,-1737,-1737,1
3645,達邁,2276,662,1814,3,0,-3,-3,0
2375,凱美,2206,4725,4506,4,0,-1,-1,0
8039,台虹,2118,76,-2676,2,-93,-279,-283,0
3264,欣銓,2076,6176,9399,4,-46,-2945,-7381,0
3105,穩懋,2050,-3431,1040,3,779,3067,2227,4
2645,長榮航太,2043,2257,1393,3,88,82,73,1
6239,力成,1986,-378,12457,3,1213,-1140,-1091,2
8358,金居,1967,7068,9209,5,0,34,-57,1
6706,惠特,1915,-87,849,2,147,147,319,2
3563,牧德,1844,1490,1743,3,100,284,484,3
2603,長榮,1819,28826,9613,3,991,-5665,-6003,1
2492,華新科,1709,6955,9336,5,-1,933,153,2
3708,上緯投控,1688,1966,1731,3,3,85,85,3
3217,優群,1619,2429,2657,4,-2,-5,-8,0
2049,上銀,1545,2125,747,3,-2,481,1395,2
6139,亞翔,1498,2401,1800,3,190,545,763,5
1477,聚陽,1298,2675,1933,3,-3,-242,-232,1
2382,廣達,1296,-8027,-44129,2,9449,6235,5240,1
3042,晶技,1280,-1145,3274,4,17,163,146,3
3034,聯詠,1208,3567,6444,5,20,114,403,4
6278,台表科,1200,113,-8146,2,312,1834,5662,5
2330,台積電,1014,-27264,-40184,1,170,6503,16318,5
2357,華碩,988,444,-315,3,-1133,-639,-1046,2
3044,健鼎,956,305,-507,2,36,-96,27,2
6414,樺漢,873,2331,1031,4,45,123,90,3
2449,京元電子,851,-10401,-8631,2,-2288,-5243,-7847,1
2233,宇隆,844,865,903,3,0,0,0,0
3675,德微,806,1499,1771,4,0,412,412,2
6196,帆宣,782,898,-605,3,231,502,502,3
4958,臻鼎-KY,779,6486,-2174,4,3420,12734,6920,3
2379,瑞昱,777,3614,5445,5,-234,-1000,-1047,1
4749,新應材,701,94,-1114,1,-1,-13,-13,0
6727,亞泰金屬,635,691,1237,3,0,0,0,0
2383,台光電,560,1220,1393,4,-111,-491,-654,1
3665,貿聯-KY,528,727,4089,5,-132,-1294,-5200,0
6683,雍智科技,436,414,339,3,-378,-378,-393,0
2345,智邦,420,125,-2517,2,-20,283,1238,4
4991,環宇-KY,369,1017,1476,5,0,-188,-171,1
1560,中砂,352,1481,1471,4,0,-771,-753,2
6274,台燿,264,759,823,4,-47,-58,-141,2
3491,昇達科,248,113,288,2,-43,66,103,3
5269,祥碩,224,58,-355,1,158,195,207,4
3653,健策,164,182,241,3,-3,-124,-169,2
3008,大立光,142,214,1695,4,24,394,391,3
2059,川湖,67,177,243,4,1,-22,-71,1
5274,信驊,60,248,362,4,-51,-196,-316,1
