股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
6770,力積電,113974,114231,135948,3,0,-9,38,1
2324,仁寶,51024,47632,47025,2,60,28,-26,1
1605,華新,44292,88429,83719,3,-6,-19,-19,0
2317,鴻海,29370,36112,52527,3,255,790,126,4
2356,英業達,25668,32326,35558,4,881,837,635,2
2002,中鋼,18378,111677,139951,5,-14,-46,-46,0
1717,長興,16328,23988,24691,4,200,992,1436,5
1402,遠東新,15079,27901,56396,5,72,196,433,5
2892,第一金,13521,19369,-14985,2,-95,1435,10087,3
2337,旺宏,11058,27264,31397,4,-8,8741,12960,2
2353,宏碁,10521,21522,15846,3,-153,40,264,4
3706,神達,9467,8347,14004,3,-92,-99,205,1
1608,華榮,9108,15153,17570,5,0,-1,-3,0
2887,台新金,9082,9634,7891,3,4943,19189,17933,4
2890,永豐金,8869,12353,13798,4,118,46,-1800,3
3231,緯創,8824,18132,25147,3,-3416,-3862,-14176,1
4938,和碩,8259,7309,7170,3,43,3712,4661,5
2377,微星,7854,12000,15672,4,-113,-100,306,2
1326,台化,7275,2373,330,1,0,-6,-6,0
1718,中纖,7148,12445,-5779,3,-20,-20,-86,0
2303,聯電,5676,42248,33510,4,-8652,-12122,-25271,1
2354,鴻準,5606,17813,24186,5,0,0,-5,1
2449,京元電子,5585,-3230,-7468,1,-130,-25,-308,3
2464,盟立,5419,11517,12461,4,0,0,62,2
1301,台塑,5402,3462,1651,2,0,-15,-15,0
3105,穩懋,5158,3308,-1333,2,825,1166,2135,5
1216,統一,5055,16651,46672,5,-27,-101,-1156,1
9933,中鼎,4840,5202,5521,4,-2,-7,-7,0
2891,中信金,4780,11179,19087,5,-4279,-1648,-2331,1
4763,材料-KY,4405,10282,15327,4,-111,-124,-25,2
2376,技嘉,4224,7645,9686,5,205,-1039,-1440,1
1513,中興電,4031,4620,4219,3,0,-3,-3,0
2426,鼎元,3886,-729,-906,2,0,0,0,0
5483,中美晶,3795,565,-1329,2,300,-1693,-3582,2
3260,威剛,3778,-573,5951,3,0,-19,-37,0
2451,創見,3182,1305,7775,3,0,-38,-43,0
2441,超豐,2931,7439,6833,4,0,-28,520,2
2478,大毅,2739,-3448,-3598,3,-2,-2,-10,0
4931,新盛力,2681,4156,5343,4,0,0,0,0
2330,台積電,2626,6244,2874,4,587,1121,1100,4
4979,華星光,2519,1067,2015,4,488,3247,3245,3
2347,聯強,2390,2386,2207,3,116,399,1671,5
2882,國泰金,2361,5218,1363,3,1163,976,1009,2
9921,巨大,2334,10630,12219,5,120,119,119,1
3037,欣興,2296,6703,5297,3,-50,-86,568,3
3010,華立,2252,2524,2248,4,0,-1,0,1
2465,麗臺,2138,4308,4560,4,0,0,0,0
5351,鈺創,2064,17854,34487,5,0,-20,722,2
3605,宏致,2053,1719,4946,4,0,0,0,0
3042,晶技,1896,1280,-35,1,0,-122,-131,0
3264,欣銓,1378,-244,-3161,1,-149,4359,7324,4
6213,聯茂,1352,8239,12466,4,-5,201,3034,3
6271,同欣電,1293,1457,1850,3,0,-3,746,1
6187,萬潤,1225,783,889,3,-247,-129,-74,3
2357,華碩,1186,3102,4734,4,75,632,-287,4
3532,台勝科,1182,167,351,4,0,-1824,-1819,1
8028,昇陽半導體,1161,2002,-2188,2,-790,-1576,-2388,0
6488,環球晶,978,763,891,3,-632,-1939,-3158,1
3006,晶豪科,976,5473,15100,5,0,-9,5,1
1560,中砂,937,938,989,3,26,21,35,2
2049,上銀,888,104,5584,3,-120,-71,-1611,2
3189,景碩,771,819,-3496,2,0,0,2359,3
4967,十銓,746,72,3372,3,0,-30,-30,0
3034,聯詠,661,1547,1988,5,0,11,-126,2
2382,廣達,636,1521,-6318,2,1098,1626,1356,4
6415,矽力*-KY,499,156,1567,4,-1359,-1444,-1466,0
3665,貿聯-KY,497,219,-318,2,-1178,-1987,-2151,1
3583,辛耘,466,661,547,4,-195,-369,-409,1
8299,群聯,462,627,1328,4,0,-93,-866,1
2467,志聖,378,530,446,3,0,0,-44,1
6781,AES-KY,354,1107,2137,4,0,0,0,1
3661,世芯-KY,327,989,1077,3,-7,-325,-330,2
2383,台光電,305,569,509,3,56,299,392,4
5289,宜鼎,271,-745,-1630,1,0,2,1,2
2454,聯發科,148,2376,1455,4,-122,-352,-577,0
3017,奇鋐,139,-161,1909,2,-32,68,1503,3
3653,健策,136,227,-11,2,-2,-449,-225,2
6669,緯穎,115,150,253,3,-96,-586,-526,1
7734,印能科技,82,15,-19,2,-26,-75,-75,1
6223,旺矽,67,58,-7,2,14,-5,-77,2
