股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2324,仁寶,49316,84598,115684,4,-3221,-21237,-50599,0
2303,聯電,47823,80967,172499,4,698,10153,62827,4
2317,鴻海,40063,65302,55779,3,6382,5505,3595,1
2887,台新金,22867,37937,27539,3,-21951,-60441,-71373,0
2884,玉山金,20420,55128,57459,5,-10525,-40419,-47308,0
2301,光寶科,15069,41543,52602,5,-1947,-4700,-6892,0
1303,南亞,14199,33194,43710,3,-106,-2374,-21979,1
2356,英業達,12099,33979,58111,5,2173,2398,-8488,2
2881,富邦金,11642,14166,10574,4,-3990,-13531,-19288,0
2880,華南金,11453,34717,40798,5,-12324,-34877,-38928,0
2890,永豐金,10472,19047,28047,5,-12424,-32864,-41703,0
2409,友達,10117,-61847,-178944,1,-29,0,-356,2
6282,康舒,8880,7325,8862,3,-419,-1335,-1475,0
2891,中信金,7263,26378,19087,4,-11163,-34009,-50092,0
2464,盟立,7180,15802,19345,4,0,0,0,0
5871,中租-KY,6717,17044,23394,5,-2565,-7753,-8653,0
8028,昇陽半導體,6449,14034,13272,4,-91,-51,-76,1
2867,三商壽,6149,16879,22083,5,0,0,0,0
3576,聯合再生,5934,12048,4490,3,0,0,0,0
2834,臺企銀,5588,42331,63170,4,-24,-23,-202,1
1216,統一,5330,13566,21883,5,-5129,-18271,-23335,0
2501,國建,5196,6411,6899,5,0,4,45,3
3707,漢磊,4749,6393,7257,5,0,0,0,0
1717,長興,4550,-10326,-3209,3,-517,-488,-491,1
3016,嘉晶,4483,7349,8291,5,0,0,0,0
3211,順達,4445,4840,5008,3,-1015,-944,-1173,1
3645,達邁,4351,1617,-659,1,48,159,159,2
8112,至上,4191,3012,-1847,2,-246,-385,-408,1
8150,南茂,4097,17150,21447,4,0,-3,13,1
3702,大聯大,3599,13362,20434,5,-3375,-11943,-22556,0
3231,緯創,2779,61650,69889,4,858,2795,674,3
2379,瑞昱,2543,7616,12675,5,-685,-2188,-3455,0
3013,晟銘電,2391,2205,519,2,0,0,1,1
5483,中美晶,2185,13860,18608,5,-2080,-4787,-4116,1
2376,技嘉,2007,5739,10858,5,-1295,-2476,-2221,3
2408,南亞科,1998,17716,24591,4,61,824,-5337,3
2458,義隆,1988,4757,9719,5,-877,-1770,-4154,0
3406,玉晶光,1753,3097,3029,3,-1093,-1790,-1840,0
8069,元太,1685,-409,1423,3,156,437,606,5
3036,文曄,1655,5157,5527,4,-938,-2012,-2560,0
3189,景碩,1625,8542,5115,3,658,1348,1402,3
8039,台虹,1560,1241,1732,3,-2,-11,-18,0
2449,京元電子,1551,2478,-2532,3,-1463,-5144,-9913,0
2474,可成,1369,3400,4220,4,-2399,-6971,-8432,0
4967,十銓,1317,3025,3536,4,-50,-158,-171,0
6414,樺漢,1295,3977,5844,5,-171,-727,-874,0
3034,聯詠,1244,-693,657,3,253,11,-412,2
6213,聯茂,1212,-9202,-25068,1,95,324,-46,3
3376,新日興,1163,6604,6172,4,551,2413,2446,5
6488,環球晶,1162,4847,5553,4,14,3299,3339,4
8358,金居,1139,-10478,-9123,3,-671,1454,4337,4
3023,信邦,1075,2425,3813,5,-497,-1645,-2071,0
3293,鈊象,984,2080,4106,5,-104,-273,-884,0
8271,宇瞻,975,3616,4106,3,-19,-55,-71,0
2486,一詮,974,1967,2393,5,-1027,-807,-806,3
3324,雙鴻,950,1396,4879,3,1,52,57,4
3044,健鼎,911,2054,1676,3,36,-704,-948,1
8046,南電,860,-2569,-1880,3,354,1341,2222,5
5536,聖暉*,851,3076,4641,4,-78,-192,-791,0
3665,貿聯-KY,811,761,996,4,266,246,320,3
2395,研華,778,2062,5631,5,-8,-97,-295,0
4749,新應材,631,2774,2200,4,0,4,-291,2
6643,M31,586,-77,193,3,34,101,100,2
3661,世芯-KY,552,2456,4622,5,80,697,1258,5
2360,致茂,447,-2976,-6413,1,49,-292,590,3
2357,華碩,435,-1567,-584,2,132,577,130,3
1560,中砂,406,1700,2520,5,-66,-239,-469,0
6526,達發,337,524,718,4,63,80,81,3
3563,牧德,256,-323,-418,2,18,-139,-82,3
2404,漢唐,206,-1087,3196,3,-550,-661,-1545,1
2368,金像電,201,206,6,2,-19,320,538,3
3008,大立光,156,1041,1706,5,-78,-242,-471,0
6805,富世達,133,628,487,4,-18,-121,-195,2
7734,印能科技,131,151,166,3,13,-26,-59,1
3533,嘉澤,130,-772,-1194,1,156,463,652,5
2059,川湖,122,-134,-165,1,-8,272,444,3
5274,信驊,32,69,-173,2,-40,-10,30,4
6515,穎崴,26,-45,-102,2,44,176,381,5
