股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2408,南亞科,46936,65642,61986,2,5807,8003,8768,5
2344,華邦電,35104,84908,119252,5,9428,17019,21698,5
2884,玉山金,32521,58924,61535,4,701,181,2013,3
5880,合庫金,30094,43798,44692,4,990,870,989,3
2303,聯電,28997,20169,84892,4,11348,44666,-96169,3
2887,台新金,20774,112879,82810,3,7531,50619,75871,5
2883,凱基金,18823,24016,-150027,2,8044,6644,182135,4
2890,永豐金,13679,69141,81906,4,-1374,-1965,-1044,2
1326,台化,12642,30562,19584,3,0,-25,-31,1
2834,臺企銀,12334,38417,33185,3,639,514,407,1
1303,南亞,11392,44584,37441,3,-385,895,3324,4
2880,華南金,10929,36283,27425,3,-3017,-18652,-8479,2
2812,台中銀,10134,13873,5692,3,629,575,745,3
2317,鴻海,9643,20229,-4005,3,-529,-403,182,3
1402,遠東新,8115,1153,-38460,2,13429,13497,60491,4
1802,台玻,7533,23592,23801,4,1764,2406,2406,2
6005,群益證,7296,9704,13411,3,-6958,-7657,-15643,0
5351,鈺創,7184,14274,18236,3,0,0,10,1
2801,彰銀,6658,37775,76880,5,1294,1115,685,2
2618,長榮航,5898,74121,82798,5,600,-10717,-20379,1
2867,三商壽,5768,24130,25915,5,0,0,0,0
4958,臻鼎-KY,5567,-2940,-1362,2,1778,9164,9663,4
2892,第一金,5557,51946,101477,5,18825,18794,19232,3
4904,遠傳,5473,10522,12817,5,-3039,-3194,-3000,2
2489,瑞軒,5415,9730,13662,4,0,-6,16,1
2337,旺宏,5048,11603,14954,4,-100,-3144,-5998,1
6209,今國光,5011,4493,3532,3,0,0,0,0
1301,台塑,5010,22526,-3865,3,0,-36,-30,2
6239,力成,4910,-20534,-13304,3,515,5118,-4231,3
2881,富邦金,4720,-1715,-37592,2,4112,9471,49170,5
8043,蜜望實,4496,5853,6265,3,0,0,0,0
2606,裕民,4328,-393,-3079,2,-205,-117,162,3
2885,元大金,4277,9414,-860,3,-2950,-4688,-7582,1
3045,台灣大,4239,7476,25163,5,287,203,503,3
2399,映泰,4211,6372,5048,4,0,-2,-4,0
3711,日月光投控,4018,7758,504,3,-3592,-7703,-7418,2
2478,大毅,3798,3691,6469,3,0,0,0,0
2891,中信金,3764,71363,74394,4,2182,-38287,-54635,1
2385,群光,3209,6574,5299,4,-14,-230,-233,1
3019,亞光,3171,9219,8694,3,0,0,0,0
8926,台汽電,3141,1463,1151,2,854,935,1043,5
2412,中華電,2817,1337,12287,3,-85,-45,358,3
2455,全新,2746,3215,1192,3,301,188,-356,3
8046,南電,2623,6691,5238,4,124,-610,-419,2
5483,中美晶,2582,15533,14316,3,1086,1761,1775,3
3044,健鼎,2445,4993,4530,3,57,126,288,4
6488,環球晶,2356,3676,4421,5,944,1213,435,2
3715,定穎投控,1915,2746,811,3,0,-3,-233,0
8069,元太,1865,993,1284,2,-2621,-2680,-4513,1
2308,台達電,1793,904,-6450,2,-809,-2038,-2210,1
2379,瑞昱,1507,322,-3415,2,482,557,5569,4
2454,聯發科,1460,2273,-1313,2,65,850,1484,5
6414,樺漢,1452,336,624,3,-406,-790,-869,1
6207,雷科,1417,3759,4289,3,0,0,0,0
2301,光寶科,1334,-14278,-15898,3,-301,-3257,-3254,1
8358,金居,1262,2243,3140,5,0,22,-112,3
2493,揚博,1150,956,2772,2,0,0,101,1
3037,欣興,1047,5961,5627,4,-754,221,-737,2
3006,晶豪科,1045,1011,1965,4,0,-5,7,1
2492,華新科,909,568,2652,4,103,259,298,5
2360,致茂,835,1049,2100,5,-661,-1043,-1488,1
8299,群聯,825,-443,363,3,-541,-711,-878,2
3211,順達,714,103,1030,3,718,2186,1690,4
3293,鈊象,663,-528,-1976,1,-171,-250,2309,2
2383,台光電,648,537,942,4,-37,-228,-142,1
5439,高技,636,1259,1475,3,-1000,-3920,-4106,1
2368,金像電,624,-983,-1061,2,-255,-963,-615,1
8021,尖點,604,-9160,-6244,2,-100,249,1223,3
5289,宜鼎,601,1625,445,3,-1,-5,301,1
4966,譜瑞-KY,490,404,973,4,-445,-469,-663,1
2345,智邦,489,512,39,2,28,-114,-3,4
6446,藥華藥,448,1100,901,4,-11,-25,-34,0
3034,聯詠,435,782,2428,5,94,290,314,4
3533,嘉澤,384,691,1898,4,-43,-269,-607,0
8996,高力,299,-285,-145,3,141,244,911,5
3665,貿聯-KY,293,-1084,-2165,2,-509,-307,560,3
3653,健策,238,580,-133,3,-66,-175,116,2
5269,祥碩,213,295,346,3,-58,-59,-59,1
3491,昇達科,210,-1338,-1895,1,-87,-205,-317,0
2059,川湖,111,114,145,4,-188,-233,-186,3
5274,信驊,36,137,187,4,-8,11,-10,3
6223,旺矽,33,-376,-332,2,11,433,662,4
