股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
5876,上海商銀,83048,83116,83592,4,-79191,-83030,-83148,0
2892,第一金,63100,183511,224179,5,-66903,-186821,-216446,0
2609,陽明,40661,39636,42826,4,-34619,-37256,-37600,0
5871,中租-KY,38537,41392,42574,4,-30233,-32288,-31916,2
4938,和碩,38273,28950,22935,1,-37506,-36276,-31195,3
2303,聯電,31770,127625,196711,5,-10028,-51308,-84736,0
2891,中信金,28834,84235,114464,5,-26563,-74151,-118250,0
6770,力積電,26352,95234,55217,3,3165,4537,9053,4
2882,國泰金,24252,80021,107929,5,-20587,-58425,-92978,0
1504,東元,21028,24374,25756,4,-18599,-21526,-24942,0
2867,三商壽,14650,19744,45703,5,0,0,0,0
2883,凱基金,12294,40234,67029,4,5724,8484,9765,5
2885,元大金,11539,5245,9827,3,-12505,-19731,-27531,0
2002,中鋼,11371,-11347,-40474,1,-8140,-8090,-7771,3
2881,富邦金,11370,29000,42969,5,-7915,-20910,-36162,0
2801,彰銀,10913,16860,10575,3,248,237,4529,3
2371,大同,10680,17389,11469,3,-8847,-26661,-35443,1
3711,日月光投控,10655,7150,9623,2,-9566,-10705,-11156,1
1101,台泥,10179,6788,-1336,2,-4571,-4532,-4286,3
3231,緯創,8887,-8974,-25825,1,-4311,-4313,-9843,1
2834,臺企銀,8860,11199,11433,3,278,272,270,1
5880,合庫金,8856,15377,23183,5,-490,-506,-524,0
2618,長榮航,8823,16446,16623,4,-1275,-2578,-2844,1
4927,泰鼎-KY,8719,11917,3630,3,0,0,0,0
8131,福懋科,8350,9308,10219,5,0,0,0,0
2610,華航,8150,10491,17896,4,-534,-1656,-2604,1
2812,台中銀,8141,10817,13640,4,-4,-9,-9,0
4958,臻鼎-KY,7924,9380,9507,4,-7338,-9173,-9766,0
2317,鴻海,7818,-22084,-61597,1,-7165,-8692,-9555,2
2393,億光,7222,20274,26460,5,-7158,-22595,-29637,0
2324,仁寶,6659,23750,33922,5,-5805,-21312,-34150,0
1727,中華化,6475,5765,5441,2,0,0,0,0
3715,定穎投控,6327,6538,4118,3,441,594,654,4
2890,永豐金,6322,13627,27281,4,1882,-41,-3187,1
5309,系統電,5909,2565,-1645,1,300,496,517,3
2301,光寶科,5198,4319,3157,3,-2512,-71,936,3
1314,中石化,5000,8263,3438,4,0,0,0,0
2347,聯強,4614,7637,8418,4,-5333,-17555,-20034,0
6209,今國光,3868,2116,-5557,2,0,0,0,0
3030,德律,3786,6938,8676,5,-1155,-4078,-6638,0
3324,雙鴻,2493,2288,1244,2,211,242,151,2
2439,美律,2390,6699,6612,4,-2112,-6535,-8637,0
1513,中興電,2383,1919,-1032,2,17,-299,-344,1
4722,國精化,2221,1222,524,1,0,-1,-1,0
6239,力成,2052,12764,20524,5,-4099,-12888,-20804,0
3017,奇鋐,2001,1565,1030,1,389,413,111,3
6196,帆宣,1649,3852,5067,5,-822,-2902,-4437,0
2330,台積電,1647,-10970,-35586,1,-2473,-501,2702,4
2449,京元電子,1582,1589,-6252,2,-1041,-4478,-5091,1
1477,聚陽,1433,3379,4364,5,-1346,-3962,-5476,0
3044,健鼎,1310,5243,6083,5,-793,-3097,-4361,0
8299,群聯,1240,4292,3718,3,-989,-3366,-5344,0
6274,台燿,1104,462,-4127,2,1282,3761,4329,5
2345,智邦,876,232,-4130,1,17,837,3440,5
2404,漢唐,776,418,-712,2,-189,86,489,3
2368,金像電,579,27,-802,3,775,566,1054,3
6223,旺矽,111,252,64,3,84,-125,-19,3
