股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2609,陽明,22998,30568,28368,3,102,345,762,4
2812,台中銀,21953,18903,18600,3,0,-285,-316,0
2883,凱基金,16650,8512,7691,3,260,8930,14470,4
5880,合庫金,13147,18661,30125,5,-16,66,-244,1
2801,彰銀,10395,-13157,-24450,1,7592,14117,26792,5
2412,中華電,9937,18423,25199,5,113,1111,506,4
2887,台新金,9777,-37682,-58297,2,920,32950,63373,5
2884,玉山金,9208,-9494,-12905,3,1514,11829,32148,5
2892,第一金,8456,23164,37496,4,9873,17419,22790,4
2889,國票金,8443,9576,13416,3,0,0,0,0
2618,長榮航,8039,7940,8196,3,239,37,2109,4
2354,鴻準,7730,13348,8961,3,-4,-8,-18,0
2880,華南金,7557,11478,20115,5,-41,-112,-357,1
5314,世紀,7045,14837,19601,5,0,-3,-45,0
2845,遠東銀,6426,7944,15361,5,-5,-4242,-4280,0
2610,華航,6370,413,10494,3,325,365,1797,4
2886,兆豐金,3944,9866,29633,4,9392,9327,9911,3
3231,緯創,3259,-24107,-80785,2,-1049,-2137,2878,3
3045,台灣大,2846,7606,10985,5,60,981,959,3
2603,長榮,2566,2819,2098,3,1206,2781,3293,5
2377,微星,2405,1308,-7234,2,75,-815,-167,4
2615,萬海,2304,-5384,-7145,3,-6,-180,-246,0
2368,金像電,1692,-47,-611,2,-1072,-717,-562,2
6173,信昌電,1569,375,-572,2,0,0,71,1
1560,中砂,1376,1869,2807,5,208,217,116,2
4958,臻鼎-KY,1233,-3401,7760,3,0,438,2683,3
8227,巨有科技,1095,1700,1758,4,0,0,0,0
2351,順德,918,1428,830,3,0,-16,34,1
4967,十銓,915,108,2817,3,0,0,0,0
6274,台燿,836,3174,3694,4,-889,-4567,-6748,0
2395,研華,820,864,-581,3,45,29,-712,2
2382,廣達,665,12256,-1956,2,957,-114,1325,4
3034,聯詠,646,3045,3741,4,103,71,260,3
8046,南電,616,2434,3884,4,49,37,-1933,2
2379,瑞昱,613,2385,1754,3,66,-64,99,3
2345,智邦,572,2282,171,4,-651,-1894,-2661,1
3189,景碩,518,4605,328,3,160,610,189,4
2455,全新,416,1697,3633,5,-15,6,-789,1
3037,欣興,406,3390,6273,4,456,1509,1675,4
6510,精測,389,416,-116,2,-83,426,1059,4
3491,昇達科,370,-38,-624,1,71,101,224,4
8299,群聯,317,215,898,4,-772,-782,-849,1
6805,富世達,297,471,638,5,-98,105,116,3
6187,萬潤,208,-388,-224,3,1,-193,208,4
5289,宜鼎,196,-132,-804,1,0,0,34,1
2360,致茂,143,-408,603,3,92,782,1378,4
2059,川湖,60,116,111,4,-35,-105,-282,1
