股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,97480,162376,175812,4,543,3583,9605,4
2337,旺宏,59380,67254,42129,3,747,8235,8602,4
2409,友達,39566,8691,24713,2,159,339,-3338,3
2002,中鋼,29454,26796,95904,4,-167,-625,-849,0
2883,凱基金,17078,16184,71207,4,-32,1971,892,1
2891,中信金,16061,27938,33373,4,-7223,-16463,-21089,0
2884,玉山金,14813,22481,30290,4,-2841,-5785,-6395,1
2317,鴻海,13644,11533,2257,3,-779,-2428,-3152,0
2886,兆豐金,10402,6424,2595,2,-2131,-4597,-7002,0
2882,國泰金,9848,15994,34814,5,-3555,-15303,-21083,0
2610,華航,9525,42019,50109,4,-2866,-8745,-10990,1
2481,強茂,9305,18639,6547,4,877,1313,-523,2
2887,台新金,9178,19123,50922,3,-2630,-7526,-10962,0
2371,大同,9006,22962,36119,5,-18,-56,-97,0
8150,南茂,8374,4972,6961,2,0,-3,-3,0
2867,三商壽,8059,17878,32357,5,0,0,0,0
2618,長榮航,7432,4106,-7939,2,-3747,-15034,-16948,0
2892,第一金,6241,-4244,-14256,1,-1594,-1773,-3567,0
1101,台泥,6125,2668,17743,3,-5,-11,-11,0
2881,富邦金,5945,6331,9737,4,-4286,-12298,-17319,0
6285,啟碁,5895,5016,13096,3,1385,1878,1737,3
2327,國巨,5627,-2548,-11502,2,891,-99,410,2
6415,矽力*-KY,5549,1517,-1056,1,-2214,-2164,-892,3
2880,華南金,5498,12234,15955,5,658,2021,2408,4
6282,康舒,5107,3283,423,3,-25,-2,518,3
6182,合晶,5060,4231,8630,4,0,0,0,0
3017,奇鋐,4780,7934,8603,5,154,-271,-453,1
3019,亞光,4147,8762,8208,3,0,-1,147,2
2451,創見,4108,5352,10765,4,76,-866,-1994,2
2492,華新科,3767,1905,-4965,2,-1595,-1586,-1238,4
2609,陽明,3720,10005,552,4,-26,-208,-395,0
6706,惠特,3260,3152,3384,3,0,0,0,0
8112,至上,3138,15460,20379,4,-510,-813,-925,0
6239,力成,3116,-5527,-4788,2,142,256,110,3
8039,台虹,2600,5862,10560,4,-3,-13,-140,0
4979,華星光,2459,3754,887,3,2507,5188,5260,4
6139,亞翔,2244,642,-584,1,249,1643,1343,2
2374,佳能,2148,2837,6269,3,0,0,-146,0
6271,同欣電,2056,1540,1223,3,16,31,978,3
2912,統一超,2042,-242,86,2,-458,-1648,-2282,0
6442,光聖,2004,2390,2360,4,153,148,397,3
2603,長榮,1964,8868,2424,2,-1377,-5844,-6510,0
3711,日月光投控,1918,2925,11362,4,180,600,-3650,4
2454,聯發科,1842,2228,12945,4,-85,880,470,3
3081,聯亞,1428,506,669,3,2,1006,1153,5
6291,沛亨,1156,1295,1787,4,0,0,0,0
3163,波若威,1000,5155,3286,3,479,1299,1531,4
2449,京元電子,981,603,5454,4,-211,2319,339,3
6446,藥華藥,981,4295,6468,4,244,941,841,4
8046,南電,862,1909,5411,5,-1,19,20,3
4971,IET-KY,784,1179,984,3,40,40,40,1
2233,宇隆,777,710,159,2,-2,-100,-71,2
8464,億豐,776,805,1041,4,111,419,422,3
2368,金像電,765,6769,9256,5,95,254,333,3
6488,環球晶,754,1010,1071,4,-525,115,556,3
2382,廣達,751,8163,20225,5,-49,-846,-1354,0
3653,健策,681,416,101,2,53,360,634,4
2345,智邦,657,1041,1465,5,-317,-698,-1531,0
1795,美時,628,3610,5835,5,150,772,769,3
3665,貿聯-KY,593,715,1273,5,-211,-451,-712,2
1560,中砂,592,2391,1918,3,30,34,-204,3
3443,創意,499,202,866,3,32,-512,-443,2
6531,愛普*,486,2268,2321,3,25,-3007,-3165,2
6691,洋基工程,401,359,189,2,-6,-11,50,1
6683,雍智科技,384,1444,1888,5,-2,14,16,2
2360,致茂,372,310,403,4,12,175,162,4
6669,緯穎,261,687,1031,3,-17,-651,-897,0
2059,川湖,234,141,180,3,-494,-659,-788,0
3533,嘉澤,139,432,865,5,-100,-66,204,4
6515,穎崴,117,-48,50,2,-79,-214,-131,3
5274,信驊,74,-7,-1,2,65,87,126,5
