股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,312708,338079,349055,3,-63,318,-838,2
2409,友達,113854,102012,120420,3,-4,163,391,3
6443,元晶,26359,16970,10971,3,0,0,0,0
8112,至上,26125,42539,42438,4,1955,4099,3405,2
2303,聯電,20106,7498,27441,3,-1233,11264,12501,3
2353,宏碁,20000,18976,29289,4,-105,242,-107,2
2317,鴻海,18336,-37281,-35126,2,9,2282,4041,5
2609,陽明,12142,-3997,-16745,2,-33,-211,-255,2
3706,神達,11926,10730,12884,3,-1,-27,-14,2
6116,彩晶,11662,10312,17224,3,0,0,0,0
2603,長榮,10695,5890,12921,4,-41,329,762,3
3231,緯創,9334,-506,9075,3,19,1395,1445,4
2481,強茂,9172,2791,4034,2,-594,-2320,-5158,0
2002,中鋼,8967,-30966,-32945,2,59,303,373,5
2406,國碩,8677,5069,2636,2,0,0,0,0
2337,旺宏,8613,-19823,-37093,2,-1626,-985,-346,3
6770,力積電,8148,17552,13491,4,-26,84,731,3
3313,斐成,8136,8117,8213,4,0,0,0,0
2356,英業達,7843,3779,2905,3,-17,105,-94,1
2323,中環,7444,5808,9986,4,0,0,0,0
1101,台泥,6949,-10525,-25425,2,27,178,221,5
1785,光洋科,6440,33852,37356,5,0,4,-33,1
2382,廣達,5802,-1402,-5405,1,-22,486,553,2
1711,永光,5701,5666,6338,3,0,0,0,0
2892,第一金,5540,6469,17045,4,1,752,1544,5
2618,長榮航,5446,-24569,-33623,1,353,-2497,-9584,1
6016,康和證,5388,7186,8798,3,0,0,0,0
3714,富采,5301,4578,4098,3,0,0,0,0
4989,榮科,5089,3705,-1746,2,0,0,0,0
2330,台積電,5027,-33778,-54461,1,-34,3149,5589,4
9933,中鼎,5010,5712,3832,2,9,53,65,5
2485,兆赫,4219,-19603,-18994,2,0,0,0,0
1717,長興,3899,-371,-5049,2,400,400,134,1
8086,宏捷科,3479,4597,4073,3,0,0,0,0
3715,定穎投控,3456,-3602,544,3,-11,-14,-26,0
3645,達邁,3413,9821,10945,4,0,0,0,0
3260,威剛,3281,11373,7372,2,115,114,274,3
2615,萬海,3028,106,-7874,1,-36,-49,-157,1
2412,中華電,2994,11042,19005,5,-113,-776,-336,3
2376,技嘉,2627,6652,10652,5,3,33,-108,3
2357,華碩,2310,2703,3692,5,60,348,567,5
8271,宇瞻,2270,8005,10912,5,2,0,-18,1
6290,良維,2195,303,176,3,-7,-7,-14,1
6213,聯茂,1956,9120,9743,5,0,0,0,0
3037,欣興,1805,3017,-88,3,322,-311,273,2
2368,金像電,1433,-827,-1556,2,884,3939,5755,4
3017,奇鋐,1408,-122,-769,1,45,273,809,5
3450,聯鈞,1375,-2201,-4720,2,12,-751,-727,2
4772,台特化,1252,700,1223,4,0,0,0,0
3293,鈊象,1134,1354,2156,4,-3,2,140,2
6274,台燿,1104,4241,8935,4,-1728,-6290,-13198,0
6488,環球晶,1096,1206,1577,3,-239,-378,281,3
3661,世芯-KY,834,-16,103,3,-15,-9,-22,3
4749,新應材,723,128,2477,3,-148,-17,305,4
2379,瑞昱,695,-48,-591,2,6,129,-241,3
6531,愛普*,600,1182,1600,4,-4,22,27,3
3008,大立光,573,251,406,4,-2,10,17,4
6669,緯穎,383,-44,129,2,5,-62,35,4
2404,漢唐,382,-826,-416,3,26,816,1102,4
2345,智邦,325,-765,-149,3,78,355,727,4
5289,宜鼎,294,1405,970,2,0,-131,80,2
5269,祥碩,287,187,288,3,-2,2,17,3
2360,致茂,239,1119,848,2,5,166,346,5
3131,弘塑,192,253,876,4,0,44,49,2
3529,力旺,174,343,379,5,0,28,12,1
6442,光聖,112,65,-122,3,-77,-286,-346,0
5274,信驊,101,16,225,4,57,162,162,4
6223,旺矽,99,-196,43,4,25,322,587,5
2059,川湖,92,68,153,3,0,-1,-94,2
3443,創意,91,144,222,3,-145,-214,-308,0
