股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,57658,135096,71782,3,11524,4130,20486,3
2324,仁寶,38011,32951,51160,4,-17887,-35871,-42120,0
1802,台玻,26413,50785,129607,4,0,-4,18,1
4960,誠美材,18319,24893,22108,4,0,0,0,0
2356,英業達,14769,30361,43893,5,-5784,-13512,-17134,0
1815,富喬,14685,21990,27469,3,0,115,-4513,2
1717,長興,13217,1796,-1221,2,0,-9,591,2
1711,永光,13001,10531,-2150,3,0,38,68,3
3231,緯創,11007,6690,23529,3,-1164,-2849,-4956,0
4938,和碩,10849,17053,13501,4,-761,-1775,-2482,0
2382,廣達,9627,8320,10930,3,-1518,-3617,-4077,1
3045,台灣大,9525,18232,26885,5,-1006,-1686,-2438,0
2353,宏碁,9284,24188,27930,5,-589,-1335,-1503,0
2344,華邦電,9192,-2904,-1141,3,-18967,-36772,-45853,0
2002,中鋼,8304,19393,70966,4,-210,-203,-1899,2
6548,長科*,7124,6366,5291,2,-2,-12,-14,0
3706,神達,6700,9097,9165,3,-39,-56,-46,1
2402,毅嘉,6274,-10931,8631,3,-27,3044,6607,4
2801,彰銀,6123,18190,24138,5,-627,-4416,-5557,1
6278,台表科,5713,8611,13946,3,-2846,-6906,-9662,0
3715,定穎投控,5549,3805,-273,2,0,0,-197,0
2454,聯發科,5340,11011,11571,5,1280,2931,2548,4
2412,中華電,5320,11554,13549,4,-543,-1927,-4287,0
2301,光寶科,5259,23293,15302,4,-1137,-4203,-5897,0
2834,臺企銀,5235,26838,30991,4,-85,-238,-164,1
1216,統一,5103,11550,12292,4,-2958,-6332,-9233,0
3702,大聯大,4935,15608,28002,5,-6051,-15948,-24542,0
4927,泰鼎-KY,4381,-1803,6860,3,0,0,0,0
5871,中租-KY,4331,12560,18462,5,-560,-1257,-1853,0
4958,臻鼎-KY,4216,4318,-7550,2,-545,-1686,-1827,1
4904,遠傳,4094,7024,8325,5,-1355,-2371,-3939,0
3105,穩懋,3834,13365,5809,2,281,2108,2176,3
2464,盟立,3821,4118,4570,3,0,0,0,0
3701,大眾控,3352,3544,4384,3,-11,-17,-28,0
2329,華泰,3343,4635,13284,4,-47,-76,-119,0
5425,台半,3298,1230,1921,3,-2,-2,-2,0
2404,漢唐,3290,4422,1569,3,-274,-1247,-1319,1
4916,事欣科,3186,8096,7927,3,-11,-19,-29,0
2376,技嘉,3092,15702,16427,5,5,360,740,5
5347,世界,2741,5438,13068,4,-2702,-4634,-13374,1
3264,欣銓,2589,-146,-6234,2,80,-1978,-1675,3
3260,威剛,2262,-4342,-2972,2,-1691,-3683,-5742,1
6139,亞翔,2099,6233,6603,4,-65,-163,-1743,0
4979,華星光,1978,5836,5452,4,7,61,-150,2
2395,研華,1918,4609,6300,5,-107,-442,-1577,0
5536,聖暉*,1834,4276,4831,3,-169,-926,-888,2
2455,全新,1745,2754,1940,4,0,14,564,3
2049,上銀,1741,2597,2781,4,0,12,39,3
6290,良維,1640,4740,3329,4,0,1,59,3
2357,華碩,1472,158,-898,1,-298,-520,-485,1
8358,金居,1322,9396,15158,5,833,4661,7173,4
2912,統一超,1126,2796,2522,4,-380,-578,-702,1
2379,瑞昱,1076,7274,9088,5,-611,-1693,-1896,1
6415,矽力*-KY,1064,5328,4058,3,-67,-336,-656,0
6788,華景電,1030,720,1811,3,0,0,0,0
4977,眾達-KY,1021,3593,360,3,0,0,0,0
2474,可成,948,1404,1638,3,-1040,-1736,-2023,0
6531,愛普*,888,754,1988,4,275,262,466,2
6414,樺漢,869,2226,3663,5,-79,-187,-135,1
3293,鈊象,841,1979,2151,4,-363,-817,-1135,0
3034,聯詠,791,2597,2978,4,-369,-549,-715,0
6196,帆宣,721,332,1563,4,-13,-21,-33,0
8210,勤誠,466,1431,1695,4,-14,185,876,3
6669,緯穎,430,211,261,2,188,183,305,3
3081,聯亞,360,623,-106,3,-2,-534,-928,1
3363,上詮,332,943,-225,2,16,16,38,2
8996,高力,309,-92,514,2,28,36,343,4
3661,世芯-KY,219,2528,3207,5,159,619,697,4
3008,大立光,185,473,1631,4,-156,-338,-513,0
2345,智邦,124,838,760,4,204,796,1060,5
3665,貿聯-KY,92,-43,-670,2,-85,223,696,4
3131,弘塑,63,168,123,4,1,-24,18,2
