股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3323,加百裕,BBU_電池模組,1.87,0.49,5105
6558,興能高,BBU_電池模組,0.81,-1.19,821
4931,新盛力,BBU_電池模組,0.56,2.26,535
3625,西勝,BBU_電池模組,-0.97,-1.21,467
6121,新普,BBU_電池模組,-1.95,-3.03,1194
6781,AES-KY,BBU_電池模組,-2.26,-2.99,986
3211,順達,BBU_電池模組,-2.37,-4.64,4317
3305,昇貿,BBU_電源供應器與整合,4.83,-0.46,5255
2308,台達電,BBU_電源供應器與整合,3.32,3.43,14649
2301,光寶科,BBU_電源供應器與整合,2.14,1.21,24704
3625,西勝,BBU_電源供應器與整合,-0.97,-1.21,467
5309,系統電,BBU_電源供應器與整合,-1.91,-2.34,9824
6515,穎崴,CPO_先進封裝測試,1.94,4.32,880
6257,矽格,CPO_先進封裝測試,0.43,7.34,27540
3363,上詮,CPO_先進封裝測試,-0.87,11.15,8179
6451,訊芯-KY,CPO_先進封裝測試,-0.9,4.44,1473
3265,台星科,CPO_先進封裝測試,-1.58,2.05,4256
3163,波若威,CPO_光通訊,5.02,9.84,3184
3081,聯亞,CPO_光通訊,4.4,6.67,834
6442,光聖,CPO_光通訊,1.47,7.81,2958
4979,華星光,CPO_光通訊,0.61,10.64,24399
2455,全新,CPO_光通訊,-0.66,-3.22,2357
4977,眾達-KY,CPO_光通訊,-1.06,1.44,6161
6643,M31,IC設計,3.85,3.85,738
3661,世芯-KY,IC設計,3.56,7.23,3470
3661,世芯-KY,IC設計,3.56,7.23,3470
3443,創意,IC設計,2.82,6.33,3753
3443,創意,IC設計,2.82,6.33,3753
2454,聯發科,IC設計,2.8,3.52,12570
6531,愛普*,IC設計,2.34,11.56,7410
6533,晶心科,IC設計,0.83,0.83,353
3035,智原,IC設計,0.0,3.65,3299
3035,智原,IC設計,0.0,3.65,3299
3529,力旺,IC設計,-0.58,-0.58,549
2388,威盛,IC設計,-1.15,-3.01,3071
8054,安國,IC設計,-2.81,-0.36,6006
8358,金居,PCB,4.69,6.81,56451
2367,燿華,PCB,3.49,1.44,16954
6213,聯茂,PCB,2.64,2.19,9449
2313,華通,PCB,1.61,-2.07,28005
5469,瀚宇博,PCB,0.22,-2.01,5007
3715,定穎投控,PCB,-0.39,6.28,55305
3037,欣興,PCB,-0.45,-0.68,21511
4958,臻鼎-KY,PCB,-1.06,-1.75,7556
8046,南電,PCB,-1.66,-1.46,5671
3189,景碩,PCB,-1.89,3.65,27284
2316,楠梓電,PCB,-1.94,-2.42,2681
6274,台燿,PCB,-2.53,-4.08,9886
2383,台光電,PCB,-3.34,-5.07,3537
1815,富喬,PCB,-3.92,-8.2,78994
2368,金像電,PCB,-6.4,-7.75,14169
