股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2344,華邦電,22001,14242,1258,3,50,-2548,-6620,2
3260,威剛,13169,9168,7449,2,13,173,-1826,2
2409,友達,7845,26253,-64532,3,177,405,712,5
2412,中華電,7467,15430,22196,5,-791,-351,1606,4
1605,華新,7147,12322,13290,3,63,-1063,-1840,3
4958,臻鼎-KY,6269,1180,6385,4,-35,-1366,-1368,1
6770,力積電,5937,1877,-48471,3,114,761,-907,4
6443,元晶,5722,-277,-22763,3,0,0,0,0
1785,光洋科,5598,9102,7288,4,0,-37,-34,1
2449,京元電子,4503,2893,2578,2,865,2803,3859,5
3045,台灣大,4231,3185,8782,4,177,-1073,-1000,3
5347,世界,3619,2251,5424,2,-1855,-2545,-3979,0
3189,景碩,3042,-2406,4228,3,-726,-594,-966,3
8112,至上,2812,2711,2136,3,-3,-696,-683,1
6285,啟碁,2291,5631,7927,4,-752,-2510,-1573,2
8086,宏捷科,1890,1366,1056,3,0,0,0,0
2376,技嘉,1654,5654,3701,3,26,-115,-103,3
8299,群聯,1366,706,2087,2,-939,-1197,-2497,1
2379,瑞昱,1194,650,-2423,1,137,-233,-264,3
3030,德律,1144,693,1280,3,0,111,477,2
1795,美時,1085,684,558,2,-539,-540,-2396,0
8358,金居,875,-996,-7974,2,0,-5170,-4898,1
3034,聯詠,701,456,-536,2,127,164,101,2
2308,台達電,653,-1628,-4814,1,253,1190,1307,4
3653,健策,511,1164,1011,3,96,19,125,3
3533,嘉澤,418,743,1425,5,-143,-99,-370,3
6781,AES-KY,314,150,19,2,-17,-28,-166,1
3665,貿聯-KY,199,-1424,755,3,85,2075,3662,5
3529,力旺,106,142,105,4,-3,-19,-55,0
