股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,163249,-94432,-301356,2,7,-5412,-8125,2
2317,鴻海,80338,112821,174152,5,7423,7687,8653,4
2324,仁寶,77121,116684,159249,4,-9778,-27561,-85907,0
2409,友達,66341,-22820,-171088,2,9,90,212,3
1303,南亞,59319,79980,115454,4,2301,3965,2988,4
2344,華邦電,53583,16623,135587,4,11218,26744,36360,5
1402,遠東新,37671,-21506,-27286,3,-35232,-82703,-103385,0
1326,台化,30567,29345,22664,2,-7,-7,-7,0
2610,華航,29401,27351,24868,3,-167,1085,-1299,1
2313,華通,28289,-11423,-15045,2,-387,-7289,-9830,1
2881,富邦金,26713,106576,185140,5,-26076,-80734,-108771,0
1605,華新,25368,29628,43062,4,1336,-4425,-4434,2
3706,神達,19912,10623,12992,2,8,1236,4801,5
2408,南亞科,19483,87397,93426,4,1740,2507,-12242,2
2882,國泰金,17605,58424,103241,5,-19634,-60678,-94166,0
3231,緯創,16846,22233,32517,4,440,3161,3176,4
1101,台泥,15019,-11228,-31911,1,31,0,3,2
2330,台積電,13284,15016,11313,3,349,815,4346,4
2890,永豐金,13119,9460,8148,2,178,502,1234,4
2367,燿華,12742,1074,-15837,1,0,0,0,0
1301,台塑,11789,13507,3181,2,-6,-21,-373,0
2449,京元電子,11362,22268,57510,4,-9157,-25097,-32730,0
2884,玉山金,10699,-6403,-10048,3,-12524,-37094,-63596,0
8039,台虹,9225,8227,10623,3,0,-14,-103,0
2337,旺宏,8184,44126,85615,4,23,-284,2026,2
2609,陽明,7588,25352,21862,4,-337,-1821,-1815,2
2885,元大金,7575,24882,50452,5,-6462,-23542,-45102,0
2377,微星,7206,1748,-17149,1,10,-334,1048,3
2371,大同,7068,2599,190,3,17,-1945,-1968,1
2357,華碩,5965,5225,6163,3,611,1938,3481,5
2353,宏碁,5691,26902,4841,3,-300,-1915,-3374,0
2376,技嘉,5367,6731,7222,4,1539,3151,3788,4
2474,可成,4404,-3769,-3753,2,-3757,-9392,-13062,0
8112,至上,4280,8255,-8344,3,-31,-80,-93,0
2485,兆赫,3876,1371,-342,2,0,0,0,0
6213,聯茂,3517,926,-793,3,0,-71,-238,0
8131,福懋科,3338,8451,9622,5,0,0,0,0
1563,巧新,3221,3130,2816,1,0,0,0,0
6182,合晶,2801,16028,16421,3,123,5681,5912,3
2374,佳能,2692,1633,-1080,1,-1,-1,-1,0
6919,康霈*,2671,2161,2496,2,-2,-15,-27,0
8043,蜜望實,2579,2116,2343,3,0,0,0,0
5351,鈺創,2421,8062,6678,3,0,0,0,0
4739,康普,2385,1650,2571,4,0,0,-83,0
8033,雷虎,1926,1845,1755,2,0,0,0,0
4931,新盛力,1883,795,1868,2,0,0,0,0
2382,廣達,1857,-37240,-73071,1,15430,40595,63535,5
2464,盟立,1857,-1112,5622,3,0,0,0,0
3189,景碩,1727,-72,4310,2,0,870,4336,4
5475,德宏,1679,1026,645,3,0,0,0,0
4958,臻鼎-KY,1639,-830,-4280,3,-836,-5792,-3969,2
6285,啟碁,1507,5144,5860,3,139,1060,-313,4
2451,創見,1477,3502,1832,2,-5,-518,-495,1
6805,富世達,1316,1717,2398,3,197,-210,-829,1
3023,信邦,1230,1229,1744,4,-31,-245,-278,1
3090,日電貿,1048,2572,4283,5,-51,-105,-240,0
8021,尖點,1021,920,4261,4,-480,-480,258,1
6446,藥華藥,1016,2076,3567,5,149,192,220,5
2455,全新,958,1793,-2193,3,-99,-367,-395,1
3044,健鼎,686,-423,1377,4,-142,-229,-451,0
6669,緯穎,625,595,788,4,175,-136,-384,1
2345,智邦,601,-16,617,4,-453,-577,-286,1
3260,威剛,547,-1008,-59,2,-96,102,-3536,1
3324,雙鴻,471,102,-240,3,2,10,3,2
3026,禾伸堂,432,573,1171,4,-60,491,1441,3
8299,群聯,354,-942,-2379,2,106,-350,-766,1
6488,環球晶,344,-664,-1656,2,1146,7953,7798,3
2368,金像電,307,942,169,4,-16,-643,266,2
3017,奇鋐,232,-19,302,3,298,654,1217,4
3491,昇達科,199,687,1319,5,2,-20,60,4
2308,台達電,159,1933,8590,4,607,781,1145,4
5274,信驊,143,265,304,4,-56,-73,-107,1
3443,創意,128,853,198,3,-441,-547,-360,3
3533,嘉澤,113,386,437,4,3,-312,-107,4
