股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
3481,群創,83153,89049,32534,2,20,-79,-91,1
2344,華邦電,80749,53732,130920,4,5532,-4694,-4277,4
2885,元大金,24548,48495,82010,5,-24641,-47874,-75951,0
6770,力積電,19720,-73661,-130660,2,23,26,26,2
2337,旺宏,17537,-5350,-9236,2,185,185,185,1
2303,聯電,10149,36595,58719,5,-6223,-30385,-59267,0
2891,中信金,9358,46938,97307,5,-6945,-44597,-102902,0
2892,第一金,8015,73400,182091,5,-1961,-70337,-203533,0
2449,京元電子,7995,11453,12626,4,-9029,-7302,-8624,1
8150,南茂,7434,885,-593,2,-158,-320,-324,0
2867,三商壽,7178,38214,53628,5,0,0,0,0
5871,中租-KY,5562,10411,28117,4,-6331,-12816,-25658,0
5351,鈺創,5406,2067,2735,2,-4,-4,-4,0
4938,和碩,5071,11880,8267,3,-6891,-19727,-16634,2
6531,愛普*,5067,6514,8847,5,61,60,54,1
5347,世界,5052,15671,21574,5,-6245,-17686,-18231,0
2301,光寶科,4488,19313,23103,4,-5041,-19256,-25165,0
2609,陽明,4414,23919,52645,5,-181,-232,-315,0
6176,瑞儀,3889,5924,8957,5,-3943,-6668,-8379,0
3715,定穎投控,3624,-852,686,3,-960,-4607,-4907,0
2347,聯強,3565,14177,22459,5,-4174,-18691,-29428,0
8112,至上,3142,3335,2225,3,-238,-328,-338,0
3006,晶豪科,3013,8191,17425,4,0,0,0,0
2603,長榮,2818,7368,4149,3,70,4422,12128,5
4958,臻鼎-KY,2570,8292,20909,5,-3781,-11451,-24355,0
8039,台虹,2518,66,1811,3,0,-3,6,2
8271,宇瞻,2428,2485,3188,3,0,-1,-1,0
2474,可成,2395,4933,5858,4,-2125,-5798,-5873,1
8021,尖點,2028,3413,8444,4,0,879,807,1
2385,群光,1912,5814,6743,5,-2099,-8297,-9559,0
2493,揚博,1642,1741,1016,2,0,0,0,0
3034,聯詠,1601,2658,3570,5,-1979,-3237,-4076,0
3044,健鼎,1197,2812,5643,5,-631,-3027,-4761,0
3450,聯鈞,1024,982,-2391,2,0,69,69,1
3680,家登,624,1019,692,2,535,1401,1400,3
3363,上詮,611,-1274,-1270,2,0,88,88,1
1560,中砂,593,326,357,3,624,636,800,4
6442,光聖,437,72,-609,1,217,381,651,5
3324,雙鴻,393,220,1657,3,26,198,413,5
6805,富世達,212,348,66,3,12,258,287,4
6223,旺矽,180,-309,-70,3,-62,-230,-378,2
