排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,CPO_先進封裝測試,2.67,100.0,5/5,-2.82,-5.7,6.77,10.76
2,記憶體製造,3.78,100.0,4/4,70.07,-22.59,50.96,41.51
3,記憶體模組,4.73,85.71,6/7,5.51,27.12,-2.49,-33.76
4,CPO_光通訊,3.31,83.33,5/6,5.9,-6.47,4.19,7.92
5,銀,0.44,75.0,3/4,-3.88,-16.43,5.55,5.11
6,TPU_光通訊與連接器,1.7,75.0,3/4,10.37,10.67,0.48,4.15
7,BBU_電池模組,1.01,71.43,5/7,-0.8,5.86,-2.67,-3.92
8,半導體設備,0.77,71.43,5/7,3.74,11.84,1.41,1.5
9,光學元件或組裝,1.47,66.67,10/15,-1.15,-3.47,12.41,37.3
10,廠務系統與水處理,-0.34,57.14,4/7,-0.18,0.09,-0.16,0.74
11,低軌衛星,0.75,57.14,4/7,0.85,-14.76,-3.79,-8.19
12,電池或電源,0.44,55.0,11/20,6.58,34.14,-15.65,-43.9
13,IC設計,1.45,53.85,7/13,2.92,-16.88,8.19,23.16
14,TPU_散熱,0.03,50.0,2/4,8.85,41.68,-0.71,6.19
15,記憶體封裝與測試,0.94,50.0,2/4,4.94,5.1,-0.39,-4.87
16,被動元件,-0.01,47.37,9/19,-6.66,-16.05,4.31,1.77
17,金融,0.32,47.37,9/19,-3.23,-1.05,-0.6,0.25
18,化學,0.06,45.0,9/20,-2.56,2.97,-1.61,-1.29
19,網通設備組件,1.2,45.0,9/20,2.45,-12.86,6.28,27.7
20,塑膠,0.26,44.44,8/18,-3.23,-1.05,-0.6,0.25
21,無塵室與機電工程,-1.51,40.0,2/5,-3.61,-15.85,-4.29,-3.57
22,BBU_電源供應器與整合,0.13,40.0,2/5,7.26,24.92,-10.5,-34.97
23,紡織,-0.19,30.0,6/20,0.33,1.74,-0.38,-3.94
24,造紙,0.0,28.57,2/7,-0.17,-0.12,0.06,0.13
25,機器人,-0.51,28.57,4/14,-3.73,6.28,-5.08,-19.95
26,鋼鐵,-0.49,26.67,4/15,-9.1,19.4,2.8,12.28
27,電器電纜,-0.57,20.0,2/10,-3.47,4.31,-1.29,-1.67
28,記憶體控制IC,1.08,20.0,1/5,2.56,6.5,-0.15,-0.42
29,PCB,-0.87,20.0,3/15,-15.33,-12.05,-12.08,-18.39
30,TPU_伺服器主板與印刷電路板,-0.74,20.0,1/5,-0.09,-17.26,-3.83,-1.38
31,工業自動化與機器人,-0.95,14.29,1/7,-0.15,0.01,0.01,0.01
32,軟體設計,-0.57,13.33,2/15,-0.77,-2.57,-0.14,-0.16
33,航運,-0.82,13.33,2/15,5.87,38.32,-2.54,10.95
34,玻璃,-1.75,13.33,2/15,-15.21,20.14,-3.21,-4.0
35,軍工_航太製造與維修,-1.47,0.0,0/6,-5.67,-9.23,0.42,4.55
36,軍工_無人機相關,-1.85,0.0,0/9,-23.5,-49.12,7.71,25.52
37,銅,-1.65,0.0,0/10,-15.77,-23.68,-2.32,2.77
