股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2344,華邦電,91882,37598,62639,3,340,191,310,3
6770,力積電,68331,33615,85045,3,65,123,183,5
2887,台新金,45844,64457,93059,4,5142,17507,15469,3
1605,華新,32942,30872,40449,4,2953,-47,-121,1
2303,聯電,24272,50087,101823,5,-2352,-5886,-15651,0
2883,凱基金,21655,126837,164087,5,2183,2495,848,2
2884,玉山金,17889,36147,91891,5,-882,-1031,784,3
2891,中信金,17649,28442,30563,4,-1270,-9525,-14059,1
2890,永豐金,14206,16803,18754,3,407,-1600,-4067,1
2882,國泰金,12969,18159,25611,4,1023,582,125,1
2337,旺宏,12917,-8168,29987,3,3065,3165,9110,4
2867,三商壽,12804,18973,60497,4,0,0,0,0
2329,華泰,12466,12726,13703,4,0,-19,-79,1
2406,國碩,12332,13952,10500,2,0,0,0,0
5880,合庫金,11683,28120,34745,5,-1,-91,-86,1
3576,聯合再生,9614,9993,11757,3,0,0,0,0
6443,元晶,9502,12708,12833,3,0,0,0,0
2885,元大金,8297,12306,14290,3,-1740,-9659,-10189,0
2886,兆豐金,7480,9775,9308,3,-217,74,-270,1
2449,京元電子,7334,5364,11479,4,-635,-1632,127,3
2002,中鋼,6129,2929,2093,3,250,512,557,5
2312,金寶,5217,4470,1804,3,0,1092,260,1
1608,華榮,5176,7220,7483,4,-2,-8,-13,0
8039,台虹,4978,5083,10714,3,-3,-28,-59,0
2881,富邦金,4910,6935,24186,5,1313,890,457,1
2408,南亞科,4848,7607,9813,5,-85,-208,352,2
5309,系統電,4570,14157,15358,5,17,-475,-472,3
2603,長榮,4100,4473,-3727,2,891,1417,1176,2
1785,光洋科,4090,17908,18930,4,342,1270,2690,4
8021,尖點,3285,13491,15358,4,-2,1575,1524,2
6274,台燿,2878,3519,4033,4,-50,-81,714,3
6139,亞翔,2369,7883,11173,5,234,224,256,3
1513,中興電,2353,2547,3255,4,123,142,131,2
2330,台積電,2199,5587,7697,3,881,2346,3343,5
3711,日月光投控,1779,9599,10897,4,465,1926,5539,5
1519,華城,1670,1238,1217,3,23,513,769,5
3105,穩懋,1567,7434,14452,5,90,243,331,3
2301,光寶科,1529,-354,43,4,-276,-644,-1273,0
3037,欣興,1385,5272,23245,5,60,353,2946,4
1560,中砂,1212,2987,6975,4,-3,-39,-587,0
2382,廣達,1174,4629,10949,5,-45,-347,-393,1
3563,牧德,1038,1564,1489,3,5,72,157,4
2368,金像電,973,-1404,-1766,2,281,835,-247,3
5439,高技,895,-1224,-2288,2,759,736,733,1
6691,洋基工程,851,631,1552,3,81,67,55,1
5289,宜鼎,843,-302,-1041,1,104,-38,-122,1
3443,創意,582,1017,683,4,26,98,59,3
1590,亞德客-KY,490,451,275,2,9,9,9,2
8299,群聯,392,-1103,-3118,1,289,518,1424,5
3081,聯亞,350,297,346,4,-2,2,-107,1
6223,旺矽,139,97,110,3,196,139,246,4
3653,健策,118,668,170,3,51,-363,-375,2
6515,穎崴,113,74,-20,2,35,-28,6,2
