股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2883,凱基金,30979,-76226,-249259,1,2641,80326,267944,4
2618,長榮航,30474,73911,81899,5,-5922,-15529,-28412,0
2891,中信金,26697,73784,76520,4,-10852,-49355,-66975,0
2890,永豐金,24604,69070,104309,4,-574,287,474,3
2610,華航,21686,50655,51116,3,-187,1015,-3332,1
2892,第一金,17529,65802,159988,5,-2,386,419,3
2344,華邦電,16229,56402,36052,4,4412,11486,13284,5
3576,聯合再生,13477,47377,47899,4,0,0,0,0
1303,南亞,12310,30195,19500,2,880,3587,4431,5
2882,國泰金,12274,23049,22821,3,-6401,-15283,-17750,1
2327,國巨,12237,-3245,-22046,1,789,11991,22774,5
2401,凌陽,11996,15581,16290,5,0,5,25,2
1802,台玻,11931,15534,9468,3,652,642,-2958,1
1301,台塑,11569,7156,-19516,2,0,-30,-29,2
1326,台化,11354,14017,-472,2,0,-31,-31,1
5347,世界,10456,26900,38813,5,375,3307,-11906,2
2353,宏碁,10253,-2723,-19645,1,640,-169,791,2
2880,華南金,10182,20824,15730,2,-5305,-9703,-3181,3
2330,台積電,9646,8670,-21881,2,85,548,3204,3
3042,晶技,9560,3267,1179,3,610,1779,2209,5
2002,中鋼,9012,21371,8527,3,420,552,999,5
2317,鴻海,8633,2002,-24384,2,12,876,837,4
1402,遠東新,8389,-29426,-62681,1,96,21948,72195,4
2867,三商壽,8081,19144,46295,5,0,0,0,0
6191,精成科,7988,8132,6946,2,395,393,393,2
2801,彰銀,7592,42514,132001,5,-78,55,-641,1
1714,和桐,7453,14116,15835,4,0,0,0,0
2881,富邦金,7170,-20834,-59797,1,2532,24588,69586,5
2887,台新金,6890,89370,106852,3,32987,49878,72129,5
3019,亞光,6532,4458,6899,3,0,0,0,0
5328,華容,6222,424,7596,3,0,0,0,0
6175,立敦,5907,2129,4232,2,1,1,1,1
4938,和碩,5599,-7682,-30546,1,52,11323,37664,4
3035,智原,5570,6880,6930,4,0,0,2,1
5483,中美晶,5568,12829,11160,2,0,689,682,2
6202,盛群,5297,8534,8346,4,0,17,27,2
1101,台泥,5132,9964,-885,2,334,540,863,5
3048,益登,5098,-917,-1895,3,0,0,0,0
2489,瑞軒,4957,6667,4054,3,-4,16,16,1
6155,鈞寶,3969,2465,454,3,0,0,0,0
3260,威剛,3893,2606,-817,1,-5,-579,-564,2
2337,旺宏,3821,13774,10450,4,17,-5518,-6548,1
2478,大毅,3641,-1513,-1870,2,0,0,0,0
8046,南電,3402,2426,4144,4,-410,-904,314,2
2385,群光,3254,3541,1008,3,-177,-188,-295,1
6139,亞翔,2863,4800,4170,3,-4,16,233,3
6207,雷科,2705,2017,2327,2,0,0,0,0
3413,京鼎,2662,3201,3301,3,0,33,111,4
3707,漢磊,2601,2315,3927,4,0,0,0,0
8043,蜜望實,2197,-3524,1534,2,0,0,0,0
3711,日月光投控,2075,1728,-9071,2,-4059,-3828,-3854,2
3037,欣興,2049,6831,3223,3,985,-246,344,3
6213,聯茂,1956,2006,5181,4,0,-2,-8,0
1513,中興電,1904,2940,1691,3,-14,-24,-30,1
2375,凱美,1881,2636,3753,5,0,0,0,0
3044,健鼎,1875,2339,3005,3,72,98,-599,3
6274,台燿,1738,1048,-70,2,431,335,1802,4
4919,新唐,1545,-7620,-9213,1,0,214,348,2
2377,微星,1545,3842,5751,5,48,77,126,5
1785,光洋科,1412,-3621,-4124,3,0,0,3,2
5439,高技,1369,519,971,3,-1051,-3166,-3106,1
6672,騰輝電子-KY,1291,1777,3454,4,0,-1,-2,0
6488,環球晶,1171,1691,1685,4,269,262,-588,1
4967,十銓,1077,710,382,3,0,0,0,0
2454,聯發科,1044,-625,-3983,1,536,1001,2246,5
5289,宜鼎,1022,386,626,3,-4,-4,489,2
3406,玉晶光,959,-498,-983,2,-204,310,454,3
3450,聯鈞,844,213,-1100,3,0,24,916,3
3357,臺慶科,748,-950,-1756,2,19,124,340,5
2404,漢唐,636,3254,3783,5,358,-498,-657,2
8358,金居,636,1327,2382,5,16,-124,-107,4
6691,洋基工程,625,2240,2424,5,-2,-4,-4,0
2383,台光電,601,-8,12,3,-6,-202,192,2
6446,藥華藥,564,-520,1557,4,-13,-14,290,1
6472,保瑞,521,276,1027,4,0,-1,-1,0
3163,波若威,460,1882,732,2,-222,-1128,-2165,1
3008,大立光,408,-953,-390,2,146,460,721,5
3533,嘉澤,350,1245,1420,3,-219,-559,-609,0
2357,華碩,338,604,783,3,-273,-1192,-2564,0
3653,健策,243,-164,-736,2,-27,-71,641,3
2345,智邦,86,-308,-546,1,11,-49,15,4
5274,信驊,20,175,127,3,0,-7,11,4
