股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2610,華航,25468,39885,59505,5,-811,686,2709,2
3481,群創,24054,-16050,-62301,3,-11,163,528,3
2618,長榮航,21190,38766,52095,5,-1065,411,-793,2
2317,鴻海,18687,22656,19250,3,-447,-1285,-684,2
2303,聯電,16988,15853,41250,4,-823,-467,3274,3
2313,華通,16425,11345,-4712,2,495,1194,5308,5
2301,光寶科,15698,25310,21490,3,1426,1667,1931,3
2409,友達,13393,-18047,-94080,1,-38,-42,-64,2
2867,三商壽,12891,25440,40792,5,0,0,0,0
2330,台積電,12633,8978,-10334,2,201,1431,3507,5
2002,中鋼,11287,15579,60842,4,0,0,-70,0
8422,可寧衛,11099,9163,4144,2,-1,-110,-119,0
2353,宏碁,11079,12226,10781,4,-4,-91,-1462,1
5880,合庫金,10680,14924,21663,4,-48,399,1239,3
2801,彰銀,9408,14528,20708,5,-35,-237,509,3
2367,燿華,8837,-18758,-25738,3,28,28,28,1
2882,國泰金,7912,18871,25929,4,-736,-1116,-1048,2
3167,大量,7824,12190,12518,4,380,493,132,2
2834,臺企銀,7555,5024,5738,3,-29,-30,-57,0
2382,廣達,6700,17612,17280,4,-74,498,-300,1
2880,華南金,6438,11580,15443,5,-108,872,1988,4
2881,富邦金,5931,8304,17307,4,-535,-483,318,3
3037,欣興,5898,-3961,-30821,2,3301,7108,13857,5
2312,金寶,5743,10599,-1594,3,-94,-301,-301,0
2889,國票金,5361,6945,10348,4,-11,-25,-26,0
3711,日月光投控,4498,27329,18713,4,301,2080,334,4
8069,元太,3816,5724,6220,5,-2,475,481,3
2455,全新,3086,4965,6704,5,-38,25,937,4
4938,和碩,3054,4317,4421,4,-163,-753,-1906,1
3006,晶豪科,2834,5429,9019,4,115,192,325,3
3036,文曄,2827,2848,1210,2,5,1001,2660,5
2449,京元電子,2546,3443,-1877,3,910,2002,1598,4
3035,智原,2516,2242,1905,1,12,25,32,4
3105,穩懋,2364,2802,-1263,3,66,417,944,5
4904,遠傳,2242,5850,6638,5,-579,-175,-695,2
3019,亞光,2200,1518,-1619,1,0,-511,-512,0
5483,中美晶,1737,489,-1103,1,864,1268,1366,4
3532,台勝科,1415,772,366,2,0,841,1243,2
4967,十銓,1338,902,1636,4,-86,-86,-84,1
8021,尖點,1189,-1743,-2262,1,-2542,-2552,-2567,0
2345,智邦,1070,3873,2572,3,782,1521,1288,3
5234,達興材料,1063,1134,1458,3,0,7,52,3
2357,華碩,1006,179,153,3,-7,14,36,2
8299,群聯,1001,-481,1004,3,-861,-1049,-1379,0
3034,聯詠,915,2051,-662,3,-14,21,69,2
3044,健鼎,859,1224,2137,5,-687,-792,-624,2
3017,奇鋐,854,7,1400,4,-116,81,794,4
6584,南俊國際,786,2715,3587,5,0,6,50,2
6789,采鈺,744,909,800,3,-1,3,17,3
2368,金像電,608,1928,1278,3,725,1334,1391,5
8996,高力,551,585,271,2,275,873,985,5
3163,波若威,529,2605,4262,5,0,0,0,0
3653,健策,527,1260,1672,5,33,-159,-367,1
8210,勤誠,447,-1365,1465,3,20,-47,-420,2
3443,創意,404,106,-444,2,-49,109,16,2
3665,貿聯-KY,386,456,-103,3,108,-745,-1991,2
5536,聖暉*,385,694,406,3,-358,-471,-582,0
3533,嘉澤,304,743,-115,3,-11,128,726,3
2360,致茂,292,765,309,3,-12,-170,-173,1
3324,雙鴻,266,965,1920,4,33,586,1194,4
6442,光聖,244,464,398,4,0,-7,-64,2
5269,祥碩,208,-69,-976,1,2,10,23,5
6805,富世達,202,-237,-831,1,22,110,676,5
1590,亞德客-KY,162,367,529,4,-1,18,164,4
6669,緯穎,153,197,281,4,-7,-101,-156,2
6223,旺矽,148,207,196,3,-182,-260,-643,0
6510,精測,132,354,69,3,-145,-201,-14,3
3529,力旺,125,-339,-254,2,36,422,466,5
2059,川湖,124,344,327,4,-5,-88,-129,1
