排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,TPU_光通訊與連接器,4.51,100.0,4/4,23.19,58.82,11.08,21.47
2,CPO_光通訊,4.87,83.33,5/6,6.78,32.8,1.34,2.36
3,BBU_電源供應器與整合,0.57,80.0,4/5,16.02,18.22,2.73,9.18
4,CPO_先進封裝測試,2.07,80.0,4/5,-2.43,-6.93,2.35,4.66
5,IC設計,1.13,76.92,10/13,4.17,-3.12,12.57,34.03
6,銀,0.77,75.0,3/4,-5.73,-10.79,-1.15,-10.13
7,TPU_散熱,0.95,75.0,3/4,20.84,7.99,-1.18,10.12
8,銅,-0.25,70.0,7/10,-26.54,0.99,1.23,9.85
9,軍工_航太製造與維修,0.36,66.67,4/6,0.65,-0.2,0.07,0.06
10,TPU_伺服器主板與印刷電路板,2.52,60.0,3/5,21.26,-30.68,20.44,56.11
11,軟體設計,0.43,60.0,9/15,0.66,-0.61,-0.04,-0.04
12,航運,0.56,60.0,9/15,19.02,31.22,-3.13,-3.11
13,造紙,0.57,57.14,4/7,0.33,0.57,-0.01,-0.01
14,軍工_無人機相關,0.47,55.56,5/9,-8.18,4.03,10.1,19.61
15,網通設備組件,0.73,55.0,11/20,25.05,85.17,20.48,48.86
16,電池或電源,0.08,55.0,11/20,10.61,16.54,-0.82,3.09
17,光學元件或組裝,1.24,53.33,8/15,1.41,-0.17,1.61,1.45
18,電器電纜,0.3,50.0,5/10,-8.34,4.47,-0.04,-3.52
19,記憶體製造,-0.83,50.0,2/4,-78.62,-22.7,-0.35,8.18
20,玻璃,-0.2,46.67,7/15,17.06,-32.47,9.2,15.83
21,PCB,0.87,46.67,7/15,2.89,-81.98,23.25,56.53
22,工業自動化與機器人,-0.38,42.86,3/7,-0.33,6.83,0.55,0.72
23,低軌衛星,0.03,42.86,3/7,48.17,57.5,11.52,21.1
24,鋼鐵,-0.15,40.0,6/15,-6.32,-12.78,0.23,0.12
25,被動元件,-0.44,36.84,7/19,-16.52,-31.75,-1.2,-4.04
26,紡織,0.15,35.0,7/20,0.82,-1.6,-0.73,-0.79
27,機器人,-0.8,28.57,4/14,-11.78,-12.57,0.41,6.21
28,廠務系統與水處理,-1.17,28.57,2/7,-3.15,-4.04,-0.01,-0.01
29,半導體設備,-0.13,28.57,2/7,-0.25,7.08,-0.07,-0.17
30,無塵室與機電工程,0.09,20.0,1/5,3.13,-4.47,-3.04,-6.09
31,化學,-1.33,20.0,4/20,-39.3,-19.37,-0.92,-0.91
32,記憶體控制IC,-1.44,20.0,1/5,4.02,6.04,0.19,0.31
33,BBU_電池模組,-1.23,14.29,1/7,-2.9,-5.41,-3.72,-6.37
34,塑膠,-1.96,11.11,2/18,-38.38,-17.9,0.02,0.38
35,金融,-2.16,10.53,2/19,-38.37,-17.88,0.02,0.38
36,記憶體模組,-4.46,0.0,0/7,14.48,-21.59,-16.02,-18.22
37,記憶體封裝與測試,-2.39,0.0,0/4,-0.96,-2.08,-0.52,1.15
