排名,族群,族群平均漲幅,族群上漲檔數(%),族群上漲檔數(數量),外資近一日總買超(億元),外資近三日總買超(億元),投信近一日總買超(億元),投信近三日總買超(億元)
1,銀,1.27,100.0,4/4,9.63,-5.28,5.17,6.94
2,軍工_航太製造與維修,2.97,100.0,6/6,4.48,3.02,0.0,0.03
3,記憶體製造,6.0,100.0,4/4,23.98,121.52,0.14,9.07
4,記憶體封裝與測試,5.21,100.0,4/4,-21.13,8.41,2.38,2.29
5,TPU_伺服器主板與印刷電路板,4.13,100.0,5/5,47.44,82.84,-1.23,-21.96
6,銅,2.2,90.0,9/10,17.85,42.75,-0.96,-8.5
7,電器電纜,2.86,90.0,9/10,19.61,27.24,2.52,7.76
8,PCB,4.59,86.67,13/15,70.69,87.94,-0.87,-19.25
9,半導體設備,3.28,85.71,6/7,-2.14,-2.32,0.12,-0.16
10,工業自動化與機器人,1.62,85.71,6/7,3.19,7.76,-0.01,-0.01
11,機器人,1.19,85.71,12/14,34.16,60.98,4.64,4.26
12,低軌衛星,6.44,85.71,6/7,8.12,9.62,0.21,-0.42
13,IC設計,1.58,84.62,11/13,-14.56,-28.01,-3.61,-7.21
14,化學,1.31,80.0,16/20,9.05,38.29,-0.88,0.24
15,BBU_電源供應器與整合,3.59,80.0,4/5,33.21,56.72,3.63,1.94
16,CPO_先進封裝測試,1.01,80.0,4/5,-1.03,10.62,1.94,-0.67
17,被動元件,0.95,78.95,15/19,43.64,54.27,9.94,9.94
18,軍工_無人機相關,2.43,77.78,7/9,10.61,-26.19,-5.04,-7.94
19,網通設備組件,2.67,75.0,15/20,-18.89,-69.92,-21.64,-37.06
20,光學元件或組裝,2.2,73.33,11/15,-11.63,-28.41,0.4,-4.76
21,鋼鐵,1.24,73.33,11/15,5.44,-19.95,-0.52,-0.82
22,廠務系統與水處理,2.12,71.43,5/7,-1.05,-0.21,-0.0,-0.02
23,記憶體模組,2.54,71.43,5/7,-26.53,8.99,-0.11,-0.47
24,造紙,0.82,71.43,5/7,0.2,0.33,-0.0,-0.01
25,電池或電源,1.0,70.0,14/20,44.9,64.7,-1.52,-11.17
26,金融,1.67,68.42,13/19,14.76,47.08,-1.03,-0.12
27,CPO_光通訊,2.93,66.67,4/6,-3.99,-16.94,1.95,-1.07
28,塑膠,1.46,66.67,12/18,14.76,47.08,-1.03,-0.12
29,無塵室與機電工程,0.55,60.0,3/5,-32.85,-27.62,-1.58,-3.77
30,航運,0.55,60.0,9/15,13.16,10.43,-5.69,-14.23
31,記憶體控制IC,1.23,60.0,3/5,-0.52,3.19,-0.09,-0.14
32,TPU_光通訊與連接器,1.92,50.0,2/4,0.88,9.27,-10.0,-23.04
33,紡織,-0.11,50.0,10/20,0.29,7.33,-1.22,-2.05
34,玻璃,1.29,46.67,7/15,30.83,25.91,-2.55,-8.3
35,軟體設計,0.14,46.67,7/15,-0.74,-0.55,-0.0,-0.02
36,BBU_電池模組,-1.04,28.57,2/7,-2.54,-11.24,-4.03,-10.69
37,TPU_散熱,-1.38,0.0,0/4,-3.15,-10.82,-24.37,-41.91
