股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2887,台新金,29635,81418,53726,3,-7035,-14145,11627,1
2883,凱基金,25976,70961,99601,5,-3099,-8496,-20057,0
2882,國泰金,17042,47693,100695,5,-3276,-7798,-61151,0
2618,長榮航,14825,7128,-23887,1,6320,16094,35548,5
2834,臺企銀,14608,44174,39887,4,-16,-39,-13,2
2884,玉山金,14524,44885,49442,4,-3370,-10442,1746,1
5351,鈺創,12258,17706,11710,2,0,0,10,1
2892,第一金,12146,23726,-95990,3,7696,20648,137583,5
6770,力積電,9979,-40102,-58354,1,-14,-2367,-2343,3
1314,中石化,9572,65412,101759,5,0,0,0,0
3042,晶技,8458,-9582,-5328,3,133,1542,2397,3
2890,永豐金,8333,34060,-47210,3,2423,7353,94863,5
2634,漢翔,7947,4782,-301,3,17,84,569,4
5483,中美晶,7643,9805,19922,3,-465,540,1408,3
5880,合庫金,7456,18685,14522,4,-12,73,112,2
2327,國巨,7286,8363,18088,3,-589,-219,-10661,1
2812,台中銀,7227,24271,29582,4,0,11,43,4
2344,華邦電,6651,-29318,-10606,2,-5491,-25013,-66968,0
2885,元大金,6337,17302,11383,3,1630,5824,7123,4
2801,彰銀,5957,10566,-88316,2,-40,-77,89661,3
1409,新纖,5897,17520,24076,5,52,1498,1857,3
2353,宏碁,5876,17220,25757,5,-5752,-23985,-40759,0
1609,大亞,5766,16616,16347,4,0,-1,1,2
2458,義隆,5322,1059,-2580,1,1606,4950,8006,5
2484,希華,4937,-5217,-312,3,0,0,0,0
2881,富邦金,4659,12707,79365,5,-2149,-5943,-55882,0
8112,至上,4239,4092,-12587,2,2936,7491,13029,4
6147,頎邦,3999,-5524,-4216,2,-435,-1666,-9607,0
2426,鼎元,2973,-1823,-5046,1,0,0,-506,0
2303,聯電,2888,43946,97281,4,-13841,-43616,-106094,0
2637,慧洋-KY,2781,5428,5543,4,-313,-324,-1126,0
1216,統一,2777,21521,20502,3,176,444,2122,5
2472,立隆電,2750,235,-1598,1,-7,-4,1197,4
2375,凱美,2496,-3040,1813,3,0,0,0,0
8016,矽創,2478,3092,3328,4,25,155,-48,2
2351,順德,1712,5812,5996,3,38,81,125,3
1477,聚陽,1645,2294,1268,3,396,1071,2653,5
8046,南電,1633,-1906,-1779,2,192,1461,2568,5
2645,長榮航太,1596,989,3986,4,7,5,-45,1
6274,台燿,1519,-774,-1609,2,27,446,740,5
1476,儒鴻,1471,2283,2321,4,69,78,20,3
2357,華碩,1469,3758,6301,5,-792,-2049,-1394,2
6414,樺漢,1408,2065,2723,5,-4,-5,-168,1
5347,世界,1403,3591,2924,3,387,-1365,-10074,2
3357,臺慶科,1396,1185,-71,1,-119,-119,-329,1
3413,京鼎,1282,784,2778,3,1511,1511,1511,1
2481,強茂,1187,1000,3009,3,-38,-1038,-1703,0
3006,晶豪科,1182,-1136,-2147,3,-73,-896,-1529,1
3374,精材,950,3029,911,2,-253,-1150,-1149,3
3532,台勝科,897,-334,-606,1,9,734,899,5
6488,環球晶,882,3414,4712,5,26,1616,261,2
6449,鈺邦,850,594,665,3,0,0,-198,0
6451,訊芯-KY,835,352,110,2,-1,-1,-143,0
8028,昇陽半導體,758,2682,2861,4,-285,-525,-279,3
6531,愛普*,702,1090,1165,3,-139,-579,-1286,1
8261,富鼎,683,892,472,3,12,150,150,2
6727,亞泰金屬,623,768,685,3,0,0,0,0
2368,金像電,488,-911,-862,2,-624,610,373,2
3363,上詮,387,-1629,-894,3,0,0,-65,1
6526,達發,351,255,659,4,1,84,223,5
3189,景碩,344,645,-7132,3,-144,-788,104,2
6442,光聖,341,150,132,2,181,221,167,3
5536,聖暉*,277,810,1544,5,-99,-505,-664,0
6805,富世達,273,22,-256,3,-338,-574,-270,2
3008,大立光,267,54,-472,2,-171,-461,-777,0
1590,亞德客-KY,236,383,687,5,13,9,-3,2
6669,緯穎,216,-127,-1212,1,418,807,2183,5
2454,聯發科,212,-2144,-2763,3,-163,-845,-912,1
5269,祥碩,145,-123,-273,2,216,788,1342,5
3131,弘塑,107,46,90,2,-103,-88,31,2
2330,台積電,83,-12694,-17548,2,558,1759,7527,5
