股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2303,聯電,71870,90044,78707,3,-19692,-65983,-70677,1
6770,力積電,59832,226740,224401,4,302,917,1482,4
2881,富邦金,58964,82294,81948,4,-15279,-44249,-58034,1
2344,華邦電,46872,170406,151935,4,4364,8424,7094,3
1303,南亞,34097,22276,48739,3,-1157,-995,-1065,2
2312,金寶,30455,60993,114822,5,-2772,-9607,-15073,0
2337,旺宏,29338,50573,40740,4,2969,2334,-7950,2
2449,京元電子,24629,36506,29427,4,-3868,-10502,-13835,0
2882,國泰金,23552,72599,98436,5,-17889,-55624,-78525,0
6282,康舒,19147,45464,63133,4,-402,-406,-300,2
2884,玉山金,13997,-15471,-41374,1,-14166,-34259,-32120,1
2885,元大金,11320,36129,37337,5,-9778,-31423,-42129,0
2369,菱生,9791,28460,31174,5,0,0,0,0
2317,鴻海,9279,82146,93430,4,-245,881,-1608,1
3037,欣興,8680,15114,21294,4,2890,3211,4108,4
3715,定穎投控,8387,14270,15038,5,0,-210,-210,0
2481,強茂,8279,5777,-3078,2,0,0,-873,1
6548,長科*,7979,10638,12504,5,0,0,-366,0
2408,南亞科,7330,5719,3403,1,-3019,-14998,-17954,0
2489,瑞軒,6672,7787,36127,4,475,475,793,3
8110,華東,6120,11983,11882,4,0,0,0,0
3033,威健,5769,-1686,1163,3,-22,-49,-77,0
4927,泰鼎-KY,5674,23220,23221,4,0,0,0,0
3673,TPK-KY,5322,7569,11932,4,0,0,0,0
2887,台新金,5281,-74521,-73035,2,23249,76162,103505,4
6285,啟碁,4957,6738,-58,2,215,-2997,-7252,1
8046,南電,4947,575,492,3,-420,-1185,-116,3
6147,頎邦,4768,1295,-9794,2,2363,1750,13939,4
3189,景碩,4397,5776,16930,3,2307,4050,5962,5
2464,盟立,4318,5216,4947,3,0,155,155,1
1717,長興,4048,26942,50176,3,711,1751,1657,4
3211,順達,3927,13987,14234,4,-29,-2110,-4494,0
5425,台半,3701,4363,8999,3,0,260,833,2
2436,偉詮電,3331,8861,11242,5,0,10,45,3
3105,穩懋,3267,4671,2987,3,169,1483,3688,5
4958,臻鼎-KY,3230,-7656,-2064,3,272,5359,14540,5
1802,台玻,3107,82352,76543,4,762,784,805,4
6207,雷科,2942,3506,4135,3,0,0,0,0
5483,中美晶,2893,4963,3754,3,149,-567,-731,2
2351,順德,2878,2150,2276,3,-24,-26,1084,2
8039,台虹,2774,10614,12975,4,0,-181,-365,0
2492,華新科,2614,5501,9817,5,379,1294,1444,5
2404,漢唐,2493,5272,9576,5,-555,-163,-541,1
2375,凱美,2469,-173,3151,4,0,0,0,0
4919,新唐,2341,7160,5788,4,45,3665,6890,5
2308,台達電,2327,6536,6492,3,160,251,-1011,2
3036,文曄,1846,2968,-3544,2,-2627,-6030,-1396,2
6257,矽格,1794,4728,15388,5,-120,-2400,-8200,0
4973,廣穎,1645,691,208,2,0,0,0,0
3006,晶豪科,1429,7334,2689,2,0,-23,-14,1
2472,立隆電,1408,-538,-3166,1,146,390,216,3
2454,聯發科,1367,-1377,-3496,1,-598,-22,-448,1
6271,同欣電,1267,666,5921,4,0,26,1103,2
3217,優群,1261,298,1913,2,-1139,-1712,-1715,0
6706,惠特,1259,700,1600,3,1678,1678,1825,2
3264,欣銓,1242,1526,8278,4,-89,-447,-1938,0
2493,揚博,1234,2614,3067,4,0,5,5,1
3044,健鼎,1215,1497,2325,3,-39,-371,-376,1
2376,技嘉,1140,2664,170,2,-10,489,633,2
3017,奇鋐,1123,238,-837,1,595,696,1135,4
6290,良維,1099,1995,771,3,0,0,0,0
3363,上詮,987,84,168,3,0,6,37,3
3260,威剛,957,488,-1193,2,-996,-5360,-5684,1
4977,眾達-KY,935,827,-524,2,98,96,-81,1
3090,日電貿,907,2717,809,4,-135,-135,3915,2
6446,藥華藥,863,1818,2129,5,19,26,5,3
6903,巨漢,816,1513,1385,4,0,0,0,0
6805,富世達,798,507,384,2,-279,-534,-404,3
6213,聯茂,786,-2000,-455,2,-167,-170,-171,0
8021,尖點,778,4174,4557,4,0,878,-98,2
8358,金居,737,2860,8822,5,-1,35,89,2
6491,晶碩,724,656,602,3,0,0,0,0
8996,高力,719,594,105,2,326,376,637,4
6239,力成,713,-634,5866,3,-90,-2864,-2858,1
2368,金像電,638,-774,317,2,19,840,-273,2
6451,訊芯-KY,593,1581,370,3,0,-1,-1,0
5536,聖暉*,518,644,572,3,368,339,428,3
6789,采鈺,509,232,-369,2,-8,1,9,3
6664,群翊,440,447,441,2,0,1,29,3
2345,智邦,377,587,1067,4,294,-96,-19,2
6442,光聖,332,297,-458,3,427,879,1121,5
6691,洋基工程,331,511,385,3,0,4,-51,1
1560,中砂,320,341,1695,4,18,5,-768,2
3081,聯亞,249,183,244,3,185,890,789,4
2360,致茂,176,295,-60,3,34,502,453,3
3491,昇達科,142,1010,1171,4,37,84,93,4
1590,亞德客-KY,140,129,294,4,-57,-61,-75,0
6669,緯穎,126,329,86,3,-207,-313,-362,1
3529,力旺,113,54,87,2,-111,-43,131,4
3443,創意,70,-957,-2066,1,11,261,506,5
5274,信驊,17,115,222,5,-28,-69,-116,0
