股票代碼,公司名稱,族群,今日漲跌幅,近三交易日漲跌幅,今日成交量
3323,加百裕,BBU_電池模組,5.56,1.92,6837
6781,AES-KY,BBU_電池模組,4.98,-3.33,1526
4931,新盛力,BBU_電池模組,3.83,-1.32,5208
3211,順達,BBU_電池模組,0.63,-3.02,5475
6121,新普,BBU_電池模組,0.43,1.02,399
6558,興能高,BBU_電池模組,0.42,-8.39,1136
3625,西勝,BBU_電池模組,0.0,-4.09,283
2301,光寶科,BBU_電源供應器與整合,6.23,2.1,22807
2308,台達電,BBU_電源供應器與整合,3.4,-3.19,11407
3305,昇貿,BBU_電源供應器與整合,0.94,-11.57,4450
3625,西勝,BBU_電源供應器與整合,0.0,-4.09,283
5309,系統電,BBU_電源供應器與整合,-1.8,1.71,54751
6515,穎崴,CPO_先進封裝測試,9.98,14.49,1330
6451,訊芯-KY,CPO_先進封裝測試,9.86,11.8,4253
3265,台星科,CPO_先進封裝測試,2.64,-5.56,1285
6257,矽格,CPO_先進封裝測試,0.8,-3.8,4051
3363,上詮,CPO_先進封裝測試,-6.55,-1.04,12852
2455,全新,CPO_光通訊,9.9,0.58,15844
3081,聯亞,CPO_光通訊,9.61,10.61,903
6442,光聖,CPO_光通訊,7.02,6.09,5927
3163,波若威,CPO_光通訊,6.4,-3.17,2026
4977,眾達-KY,CPO_光通訊,1.14,-2.56,6726
4979,華星光,CPO_光通訊,-1.72,-6.13,29576
6643,M31,IC設計,9.42,-3.09,1066
3661,世芯-KY,IC設計,5.73,1.53,2364
3661,世芯-KY,IC設計,5.73,1.53,2364
2454,聯發科,IC設計,5.28,0.84,11841
2388,威盛,IC設計,2.77,-4.41,1882
6531,愛普*,IC設計,2.38,-2.93,3785
3035,智原,IC設計,0.94,-5.83,1477
3035,智原,IC設計,0.94,-5.83,1477
3443,創意,IC設計,0.74,0.37,4526
3443,創意,IC設計,0.74,0.37,4526
8054,安國,IC設計,0.0,-5.26,4224
3529,力旺,IC設計,-0.59,-11.29,1161
6533,晶心科,IC設計,-0.64,-4.87,363
1815,富喬,PCB,10.0,4.48,63550
2367,燿華,PCB,9.96,7.34,148900
8046,南電,PCB,7.2,5.48,2966
2368,金像電,PCB,6.94,9.1,11296
2313,華通,PCB,5.52,1.97,130756
3037,欣興,PCB,5.48,11.76,68774
5469,瀚宇博,PCB,4.56,-2.76,5950
3715,定穎投控,PCB,3.99,0.35,18326
2383,台光電,PCB,3.92,3.63,4101
2316,楠梓電,PCB,3.86,0.94,3050
6213,聯茂,PCB,3.37,-2.71,3818
3189,景碩,PCB,2.71,7.19,68948
6274,台燿,PCB,2.02,-0.98,4805
8358,金居,PCB,1.85,-6.07,2288
4958,臻鼎-KY,PCB,-1.36,1.69,58070
2368,金像電,TPU_伺服器主板與印刷電路板,6.94,9.1,11296
3037,欣興,TPU_伺服器主板與印刷電路板,5.48,11.76,68774
5469,瀚宇博,TPU_伺服器主板與印刷電路板,4.56,-2.76,5950
3715,定穎投控,TPU_伺服器主板與印刷電路板,3.99,0.35,18326
2383,台光電,TPU_伺服器主板與印刷電路板,3.92,3.63,4101
3081,聯亞,TPU_光通訊與連接器,9.61,10.61,903
6805,富世達,TPU_光通訊與連接器,9.25,3.37,3774
6442,光聖,TPU_光通訊與連接器,7.02,6.09,5927
2345,智邦,TPU_光通訊與連接器,3.95,1.28,5512
3017,奇鋐,TPU_散熱,9.73,9.36,14952
6805,富世達,TPU_散熱,9.25,3.37,3774
3324,雙鴻,TPU_散熱,7.14,6.91,9064
6831,未知,TPU_散熱,4.19,-2.07,398
2367,燿華,低軌衛星,9.96,7.34,148900
3491,昇達科,低軌衛星,9.87,17.97,779
2485,兆赫,低軌衛星,6.74,0.86,81346
2313,華通,低軌衛星,5.52,1.97,130756
6443,元晶,低軌衛星,5.5,8.21,212177
2345,智邦,低軌衛星,3.95,1.28,5512
6190,萬泰科,低軌衛星,1.58,-3.79,4193
