股票代碼,公司名稱,當日外資買超(張),近三日外資買超(張),近五日外資買超(張),近五日外資買超天數,當日投信買超(張),近三日投信買超(張),近五日投信買超(張),近五日投信買超天數
2883,凱基金,33393,50706,62065,4,2924,5854,7848,4
2367,燿華,27398,35988,16754,2,0,-34,-55,1
2887,台新金,12834,25669,15492,4,-949,-3283,-7043,1
8110,華東,10646,9083,9994,2,-278,-295,-304,1
2610,華航,10108,22326,34727,5,-200,-2577,-13432,0
2618,長榮航,9460,11895,16372,3,-1848,-4882,-11729,0
6244,茂迪,7903,6547,2350,3,0,0,0,0
2867,三商壽,7774,12608,21901,5,0,0,0,0
2801,彰銀,7306,-10,8237,3,392,1420,147,2
6770,力積電,6843,24763,43985,3,412,867,-2962,2
2882,國泰金,6794,15634,26289,5,14,-2856,-9426,2
6443,元晶,6077,13979,15612,5,0,0,0,0
2301,光寶科,5563,-554,3836,2,231,-2095,-2160,2
2881,富邦金,5490,4921,7835,3,810,-2831,-8342,1
3017,奇鋐,4695,6536,13011,4,442,864,610,3
2455,全新,4186,5708,7298,5,181,197,-2728,3
1303,南亞,3906,10041,34505,4,3249,3462,3611,3
5351,鈺創,3846,277,-1768,1,135,312,392,4
2382,廣達,3518,3361,6411,4,-3153,-3099,-3679,1
2317,鴻海,3343,-30757,-21038,2,-98,-1026,-2591,0
1815,富喬,3135,-4017,-12375,1,-740,-735,-731,2
2467,志聖,2372,2084,2033,3,60,92,223,3
3324,雙鴻,2164,2216,2077,3,-252,-491,-433,2
6239,力成,2116,7214,2880,4,370,-841,-282,4
8299,群聯,1810,-1174,-2259,3,-541,-685,-585,1
6290,良維,1475,3924,4328,5,-22,-84,-82,2
8932,智通*,1451,6076,5100,3,0,0,0,1
8046,南電,1381,998,2265,3,-435,-530,-523,2
2368,金像電,1363,3492,7796,5,218,809,1095,5
2233,宇隆,1169,276,1138,3,100,48,-53,1
6285,啟碁,1112,823,4949,3,2443,3666,5982,4
2327,國巨,1101,-3313,-13756,2,-423,-2243,-1360,1
2454,聯發科,1084,-1546,-719,2,852,1514,2013,4
5289,宜鼎,1080,1583,1290,2,212,245,240,3
3533,嘉澤,1002,1320,1685,5,31,197,106,3
2451,創見,996,-1785,6297,4,36,-76,-895,2
3711,日月光投控,955,-558,4838,4,266,238,522,4
8210,勤誠,818,658,168,3,59,-587,-1220,1
5439,高技,739,535,600,2,123,-130,68,4
3163,波若威,605,955,1708,3,180,821,2399,4
3044,健鼎,600,4437,5105,5,313,-439,55,3
3081,聯亞,424,1306,2895,5,0,-71,686,2
3653,健策,382,556,1121,3,0,235,409,5
3665,貿聯-KY,328,1530,2161,5,241,-548,-639,3
6669,緯穎,291,277,1174,4,-229,-452,-755,0
6409,旭隼,280,-435,-73,4,0,0,-107,1
6223,旺矽,249,-70,-276,1,178,200,-29,2
3131,弘塑,200,382,519,3,-283,-470,-467,2
2059,川湖,197,287,409,3,-158,-364,-932,1
6781,AES-KY,180,469,289,4,-38,-507,-680,1
6805,富世達,161,449,554,4,489,754,1268,5
2383,台光電,124,34,132,3,263,836,370,2
6515,穎崴,109,108,93,3,277,360,137,3
3661,世芯-KY,91,-905,-1786,1,60,5,-101,2
5274,信驊,21,-110,-58,2,39,75,156,5
